NO_OF_FRAMES	2421
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:38:51.267	123012.64977420
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-341.157	53.352	397.553	456.401	76.904	400.102
-340.536	53.384	397.557	455.719	76.898	400.087
-339.920	53.426	397.535	455.030	76.907	400.057
-339.327	53.454	397.555	454.323	76.900	400.046
-338.710	53.496	397.532	453.622	76.898	400.051
-338.092	53.512	397.554	452.913	76.884	400.041
-337.468	53.503	397.560	452.222	76.896	400.038
-336.854	53.501	397.558	451.547	76.898	400.014
-336.265	53.512	397.555	450.852	76.902	399.974
-335.646	53.519	397.536	450.150	76.886	399.980
-335.028	53.521	397.560	449.433	76.870	399.983
-334.413	53.512	397.559	448.741	76.862	399.982
-333.813	53.502	397.566	448.052	76.870	399.959
-333.218	53.508	397.549	447.375	76.875	399.963
-332.622	53.514	397.530	446.681	76.867	399.963
-331.997	53.491	397.540	445.984	76.862	399.986
-331.395	53.480	397.548	445.281	76.852	399.996
-330.803	53.470	397.548	444.597	76.831	399.988
-330.216	53.458	397.566	443.904	76.830	399.990
-329.591	53.460	397.534	443.211	76.791	399.965
-328.995	53.447	397.561	442.523	76.760	399.981
-328.387	53.431	397.554	441.826	76.736	399.946
-327.804	53.415	397.548	441.156	76.735	399.944
-327.223	53.426	397.541	440.459	76.747	399.883
-326.613	53.410	397.534	439.791	76.705	399.883
-326.011	53.392	397.546	439.106	76.677	399.879
-325.409	53.380	397.516	438.412	76.641	399.884
-324.830	53.367	397.528	437.737	76.634	399.872
-324.229	53.363	397.541	437.061	76.627	399.860
-323.617	53.351	397.563	436.390	76.589	399.887
-323.022	53.340	397.566	435.697	76.562	399.869
-322.428	53.348	397.528	435.016	76.522	399.907
-321.855	53.333	397.559	434.339	76.485	399.867
-321.229	53.335	397.532	433.685	76.449	399.875
-320.639	53.328	397.554	433.000	76.424	399.849
-320.027	53.312	397.550	432.343	76.371	399.882
-319.439	53.318	397.531	431.662	76.348	399.834
-318.842	53.310	397.564	431.009	76.312	399.846
-318.217	53.330	397.553	430.331	76.277	399.837
-317.622	53.319	397.560	429.656	76.236	399.830
-317.028	53.321	397.568	428.984	76.220	399.837
-316.443	53.331	397.565	428.308	76.192	399.831
-315.836	53.341	397.566	427.642	76.161	399.851
-315.225	53.345	397.566	426.965	76.116	399.819
-314.642	53.349	397.608	426.301	76.075	399.814
-314.047	53.370	397.574	425.625	76.036	399.784
-313.439	53.374	397.577	424.970	75.999	399.799
-312.834	53.368	397.595	424.303	75.955	399.759
-312.234	53.373	397.589	423.657	75.919	399.765
-311.637	53.397	397.583	422.970	75.893	399.745
-311.032	53.417	397.560	422.307	75.854	399.773
-310.428	53.418	397.580	421.638	75.833	399.761
-309.824	53.438	397.558	420.975	75.791	399.763
-309.242	53.464	397.534	420.312	75.762	399.765
-308.668	53.487	397.528	419.631	75.736	399.789
-308.058	53.490	397.533	418.966	75.667	399.790
-307.454	53.498	397.555	418.314	75.629	399.759
-306.847	53.511	397.534	417.673	75.584	399.782
-306.263	53.540	397.538	416.978	75.558	399.752
-305.664	53.564	397.536	416.321	75.527	399.771
-305.049	53.591	397.567	415.651	75.503	399.736
-304.453	53.626	397.580	414.998	75.468	399.734
-303.863	53.671	397.567	414.310	75.453	399.722
-303.278	53.700	397.573	413.630	75.420	399.750
-302.668	53.744	397.580	412.969	75.397	399.709
-302.064	53.764	397.605	412.306	75.383	399.691
-301.462	53.788	397.603	411.625	75.367	399.695
-300.885	53.836	397.558	410.935	75.316	399.708
-300.292	53.864	397.576	410.286	75.275	399.695
-299.660	53.898	397.560	409.641	75.251	399.660
-299.064	53.926	397.577	408.976	75.227	399.670
-298.477	53.966	397.542	408.302	75.192	399.664
-297.871	53.999	397.527	407.648	75.156	399.667
-297.275	54.020	397.545	406.985	75.152	399.628
-296.659	54.045	397.540	406.321	75.122	399.640
-296.074	54.093	397.550	405.631	75.113	399.633
-295.493	54.138	397.534	404.966	75.089	399.646
-294.883	54.183	397.587	404.319	75.085	399.614
-294.275	54.223	397.614	403.664	75.055	399.619
-293.687	54.258	397.624	402.969	75.040	399.662
-293.096	54.302	397.618	402.304	75.019	399.651
-292.496	54.338	397.623	401.657	74.987	399.620
-291.879	54.376	397.620	400.989	74.980	399.608
-291.272	54.415	397.608	400.306	74.936	399.618
-290.679	54.452	397.604	399.648	74.916	399.597
-290.084	54.491	397.586	399.009	74.909	399.584
-289.495	54.526	397.598	398.343	74.901	399.576
-288.888	54.571	397.587	397.652	74.878	399.574
-288.289	54.597	397.568	396.977	74.869	399.576
-287.721	54.646	397.564	396.331	74.870	399.552
-287.104	54.677	397.565	395.681	74.875	399.550
-286.501	54.706	397.572	394.965	74.850	399.556
-285.911	54.741	397.586	394.307	74.826	399.566
-285.336	54.792	397.566	393.659	74.841	399.541
-284.733	54.823	397.616	393.010	74.832	399.543
-284.129	54.872	397.623	392.316	74.819	399.569
-283.524	54.887	397.633	391.665	74.817	399.569
-282.949	54.939	397.614	391.008	74.853	399.531
-282.361	54.959	397.632	390.343	74.837	399.529
-281.745	54.979	397.609	389.648	74.794	399.530
-281.140	55.008	397.620	388.999	74.778	399.534
-280.565	55.038	397.603	388.341	74.793	399.497
-279.964	55.084	397.588	387.681	74.793	399.484
-279.373	55.097	397.607	387.004	74.762	399.493
-278.757	55.130	397.586	386.346	74.768	399.483
-278.195	55.145	397.578	385.690	74.769	399.450
-277.619	55.176	397.563	385.023	74.760	399.451
-277.012	55.184	397.576	384.353	74.734	399.476
-276.438	55.205	397.577	383.696	74.739	399.469
-275.866	55.227	397.579	383.045	74.759	399.451
-275.291	55.238	397.608	382.373	74.770	399.450
-274.684	55.239	397.623	381.704	74.744	399.478
-274.099	55.225	397.635	381.038	74.750	399.458
-273.537	55.247	397.630	380.405	74.756	399.446
-272.949	55.277	397.626	379.719	74.753	399.445
-272.359	55.243	397.693	379.072	74.742	399.467
-271.788	55.267	397.671	378.409	74.758	399.425
-271.243	55.283	397.648	377.765	74.762	399.424
-270.665	55.300	397.637	377.106	74.747	399.420
-270.081	55.293	397.652	376.444	74.728	399.441
-269.524	55.294	397.639	375.804	74.722	399.418
-268.954	55.304	397.620	375.143	74.675	399.388
-268.367	55.301	397.661	374.496	74.643	399.412
-267.788	55.286	397.626	373.831	74.625	399.371
-267.232	55.295	397.615	373.200	74.636	399.376
-266.650	55.294	397.632	372.542	74.616	399.350
-266.053	55.298	397.616	371.895	74.597	399.377
-265.502	55.290	397.622	371.250	74.584	399.345
-264.940	55.301	397.596	370.611	74.573	399.362
-264.362	55.284	397.631	369.958	74.552	399.351
-263.789	55.280	397.614	369.314	74.542	399.356
-263.226	55.284	397.588	368.673	74.528	399.338
-262.651	55.277	397.599	368.034	74.510	399.356
-262.060	55.278	397.602	367.399	74.495	399.352
-261.501	55.272	397.593	366.766	74.489	399.325
-260.931	55.282	397.579	366.130	74.467	399.321
-260.346	55.281	397.599	365.492	74.411	399.316
-259.768	55.280	397.609	364.870	74.355	399.314
-259.202	55.286	397.571	364.220	74.308	399.283
-258.643	55.290	397.591	363.614	74.263	399.312
-258.051	55.284	397.596	362.962	74.243	399.281
-257.498	55.290	397.605	362.340	74.218	399.308
-256.941	55.290	397.599	361.700	74.186	399.269
-256.345	55.293	397.590	361.075	74.153	399.295
-255.772	55.277	397.619	360.433	74.146	399.282
-255.203	55.289	397.582	359.834	74.108	399.302
-254.634	55.286	397.614	359.208	74.089	399.268
-254.047	55.284	397.637	358.588	74.036	399.298
-253.473	55.279	397.626	357.967	73.955	399.276
-252.932	55.305	397.629	357.362	73.915	399.258
-252.340	55.306	397.637	356.708	73.878	399.256
-251.771	55.292	397.644	356.095	73.847	399.277
-251.219	55.308	397.616	355.470	73.814	399.245
-250.650	55.315	397.622	354.833	73.777	399.249
-250.068	55.317	397.663	354.204	73.745	399.268
-249.497	55.322	397.629	353.586	73.728	399.227
-248.939	55.342	397.627	352.972	73.709	399.249
-248.355	55.364	397.627	352.331	73.683	399.217
-247.768	55.362	397.654	351.734	73.661	399.218
-247.214	55.392	397.628	351.107	73.642	399.189
-246.638	55.411	397.646	350.483	73.588	399.222
-246.055	55.411	397.649	349.855	73.528	399.192
-245.489	55.434	397.632	349.257	73.485	399.195
-244.932	55.454	397.633	348.596	73.456	399.185
-244.334	55.483	397.629	348.006	73.418	399.202
-243.765	55.475	397.640	347.364	73.408	399.147
-243.209	55.512	397.615	346.732	73.372	399.195
-242.626	55.546	397.619	346.105	73.353	399.169
-242.043	55.555	397.664	345.500	73.338	399.161
-241.472	55.566	397.634	344.853	73.312	399.182
-240.915	55.599	397.637	344.260	73.285	399.165
-240.319	55.612	397.651	343.655	73.284	399.157
-239.736	55.612	397.658	343.017	73.245	399.169
-239.198	55.654	397.642	342.400	73.229	399.171
-238.615	55.681	397.649	341.797	73.220	399.115
-238.027	55.678	397.682	341.161	73.151	399.162
-237.470	55.708	397.660	340.522	73.116	399.148
-236.907	55.750	397.648	339.933	73.100	399.147
-236.329	55.775	397.672	339.286	73.070	399.146
-235.746	55.805	397.653	338.662	73.052	399.162
-235.207	55.846	397.640	338.059	73.049	399.109
-234.618	55.882	397.632	337.435	73.014	399.152
-234.028	55.879	397.667	336.781	72.999	399.139
-233.467	55.924	397.632	336.194	73.000	399.116
-232.892	55.985	397.630	335.548	72.986	399.093
-232.313	56.010	397.656	334.924	72.974	399.112
-231.747	56.038	397.647	334.322	72.984	399.062
-231.198	56.085	397.645	333.705	72.957	399.095
-230.597	56.106	397.649	333.066	72.941	399.088
-230.027	56.131	397.666	332.478	72.935	399.066
-229.472	56.180	397.649	331.845	72.925	399.072
-228.891	56.203	397.636	331.201	72.906	399.088
-228.313	56.227	397.664	330.611	72.893	399.066
-227.750	56.278	397.632	329.970	72.870	399.059
-227.198	56.302	397.658	329.353	72.836	399.095
-226.605	56.344	397.654	328.732	72.846	399.044
-226.044	56.376	397.664	328.124	72.820	399.070
-225.481	56.427	397.632	327.467	72.811	399.063
-224.899	56.456	397.621	326.871	72.819	399.031
-224.318	56.494	397.650	326.239	72.811	399.016
-223.756	56.531	397.620	325.605	72.797	399.052
-223.185	56.569	397.641	324.993	72.815	398.993
-222.597	56.588	397.656	324.370	72.788	399.020
-222.037	56.613	397.668	323.730	72.785	399.018
-221.472	56.650	397.639	323.143	72.794	398.979
-220.878	56.675	397.666	322.515	72.802	399.003
-220.300	56.688	397.673	321.890	72.798	399.005
-219.743	56.737	397.661	321.299	72.812	398.990
-219.166	56.749	397.669	320.674	72.801	398.992
-218.582	56.764	397.661	320.056	72.783	399.009
-218.021	56.789	397.676	319.459	72.791	398.981
-217.464	56.831	397.665	318.827	72.758	398.997
-216.886	56.857	397.674	318.200	72.761	399.000
-216.323	56.881	397.689	317.595	72.764	398.960
-215.766	56.926	397.653	316.958	72.731	398.973
-215.194	56.950	397.678	316.343	72.715	398.969
-214.634	56.977	397.669	315.737	72.731	398.930
-214.091	57.010	397.666	315.113	72.690	398.961
-213.518	57.034	397.692	314.476	72.701	398.952
-212.948	57.026	397.694	313.887	72.707	398.942
-212.427	57.045	397.689	313.259	72.689	398.948
-211.843	57.066	397.685	312.660	72.693	398.949
-211.277	57.056	397.703	312.052	72.706	398.936
-210.737	57.092	397.677	311.434	72.689	398.933
-210.172	57.088	397.696	310.830	72.688	398.923
-209.617	57.086	397.706	310.230	72.678	398.925
-209.076	57.115	397.680	309.606	72.663	398.910
-208.512	57.112	397.701	309.014	72.675	398.902
-207.940	57.104	397.705	308.399	72.654	398.878
-207.413	57.117	397.687	307.804	72.643	398.893
-206.869	57.129	397.689	307.200	72.630	398.860
-206.290	57.130	397.678	306.607	72.599	398.877
-205.768	57.114	397.676	305.992	72.568	398.880
-205.201	57.136	397.657	305.401	72.566	398.874
-204.634	57.119	397.679	304.790	72.520	398.888
-204.092	57.133	397.656	304.194	72.498	398.879
-203.537	57.144	397.669	303.595	72.464	398.861
-202.971	57.120	397.693	303.007	72.437	398.891
-202.431	57.144	397.645	302.410	72.423	398.875
-201.882	57.146	397.675	301.815	72.414	398.870
-201.302	57.133	397.667	301.224	72.391	398.866
-200.780	57.144	397.668	300.641	72.381	398.877
-200.234	57.175	397.672	300.050	72.344	398.874
-199.660	57.174	397.681	299.467	72.330	398.861
-199.136	57.184	397.681	298.885	72.302	398.848
-198.573	57.197	397.681	298.293	72.268	398.821
-198.011	57.190	397.721	297.702	72.245	398.820
-197.476	57.199	397.692	297.109	72.209	398.818
-196.911	57.208	397.719	296.518	72.179	398.817
-196.352	57.205	397.735	295.924	72.142	398.815
-195.802	57.214	397.701	295.355	72.094	398.805
-195.253	57.222	397.734	294.747	72.057	398.802
-194.679	57.213	397.746	294.172	72.013	398.806
-194.143	57.221	397.719	293.588	71.991	398.795
-193.599	57.245	397.728	292.997	71.967	398.797
-193.029	57.246	397.715	292.423	71.927	398.777
-192.505	57.235	397.720	291.838	71.902	398.792
-191.931	57.259	397.693	291.245	71.888	398.769
-191.378	57.246	397.727	290.693	71.859	398.765
-190.843	57.253	397.702	290.085	71.829	398.766
-190.280	57.272	397.706	289.523	71.799	398.773
-189.722	57.261	397.727	288.915	71.784	398.749
-189.170	57.290	397.696	288.345	71.749	398.793
-188.614	57.307	397.717	287.753	71.711	398.747
-188.036	57.296	397.692	287.171	71.655	398.801
-187.499	57.313	397.693	286.582	71.630	398.758
-186.944	57.333	397.689	286.028	71.604	398.780
-186.388	57.331	397.686	285.412	71.575	398.771
-185.856	57.340	397.704	284.876	71.559	398.772
-185.295	57.362	397.685	284.253	71.531	398.751
-184.735	57.364	397.708	283.691	71.520	398.761
-184.197	57.385	397.685	283.111	71.483	398.709
-183.631	57.413	397.718	282.529	71.473	398.766
-183.080	57.417	397.731	281.940	71.444	398.701
-182.539	57.454	397.734	281.362	71.423	398.736
-181.981	57.463	397.758	280.770	71.395	398.720
-181.414	57.475	397.766	280.209	71.377	398.733
-180.870	57.508	397.756	279.583	71.352	398.738
-180.311	57.522	397.741	279.039	71.338	398.729
-179.751	57.517	397.766	278.436	71.291	398.699
-179.225	57.545	397.737	277.855	71.263	398.734
-178.656	57.572	397.732	277.289	71.253	398.687
-178.106	57.574	397.749	276.685	71.223	398.733
-177.573	57.618	397.705	276.124	71.225	398.699
-177.000	57.635	397.726	275.540	71.201	398.700
-176.452	57.640	397.718	274.954	71.191	398.700
-175.894	57.678	397.679	274.396	71.172	398.668
-175.336	57.672	397.708	273.790	71.166	398.690
-174.772	57.693	397.694	273.224	71.148	398.646
-174.244	57.724	397.693	272.636	71.128	398.672
-173.653	57.742	397.711	272.044	71.113	398.661
-173.110	57.759	397.719	271.490	71.119	398.643
-172.571	57.810	397.728	270.864	71.093	398.653
-171.998	57.840	397.751	270.320	71.092	398.650
-171.454	57.843	397.761	269.718	71.077	398.627
-170.911	57.905	397.729	269.132	71.057	398.656
-170.359	57.938	397.774	268.564	71.066	398.614
-169.798	57.948	397.739	267.966	71.034	398.677
-169.260	57.985	397.750	267.388	71.024	398.621
-168.693	57.995	397.766	266.825	70.992	398.641
-168.139	58.016	397.747	266.230	70.983	398.632
-167.594	58.061	397.743	265.679	70.975	398.619
-167.021	58.080	397.745	265.058	70.961	398.645
-166.482	58.086	397.732	264.523	70.954	398.634
-165.919	58.133	397.724	263.912	70.960	398.601
-165.354	58.143	397.742	263.341	70.953	398.634
-164.808	58.164	397.715	262.772	70.965	398.570
-164.253	58.222	397.722	262.182	70.935	398.626
-163.691	58.237	397.755	261.606	70.958	398.575
-163.138	58.267	397.713	261.028	70.918	398.597
-162.588	58.299	397.763	260.431	70.922	398.592
-162.015	58.325	397.767	259.879	70.921	398.581
-161.486	58.358	397.747	259.265	70.908	398.599
-160.927	58.399	397.782	258.721	70.921	398.577
-160.352	58.418	397.786	258.122	70.915	398.597
-159.829	58.442	397.782	257.539	70.900	398.585
-159.268	58.468	397.778	256.976	70.900	398.561
-158.716	58.483	397.805	256.365	70.872	398.582
-158.185	58.528	397.746	255.819	70.893	398.562
-157.603	58.538	397.763	255.215	70.867	398.572
-157.053	58.549	397.765	254.636	70.857	398.573
-156.525	58.589	397.748	254.064	70.838	398.537
-155.958	58.598	397.771	253.482	70.818	398.561
-155.395	58.627	397.743	252.938	70.828	398.518
-154.867	58.653	397.727	252.341	70.800	398.543
-154.282	58.670	397.745	251.789	70.815	398.512
-153.741	58.695	397.739	251.211	70.791	398.515
-153.193	58.726	397.743	250.622	70.782	398.505
-152.632	58.749	397.756	250.086	70.780	398.501
-152.098	58.765	397.766	249.496	70.761	398.515
-151.550	58.796	397.771	248.944	70.755	398.486
-150.988	58.802	397.812	248.356	70.736	398.502
-150.466	58.829	397.787	247.813	70.711	398.512
-149.915	58.849	397.818	247.233	70.710	398.492
-149.380	58.858	397.829	246.663	70.677	398.511
-148.849	58.887	397.790	246.109	70.692	398.483
-148.298	58.887	397.823	245.524	70.645	398.501
-147.741	58.902	397.789	244.978	70.664	398.487
-147.218	58.912	397.792	244.407	70.621	398.482
-146.650	58.916	397.795	243.842	70.630	398.490
-146.133	58.920	397.788	243.291	70.596	398.465
-145.585	58.943	397.796	242.724	70.545	398.472
-145.018	58.930	397.775	242.174	70.524	398.448
-144.500	58.937	397.794	241.616	70.498	398.469
-143.944	58.963	397.788	241.056	70.486	398.432
-143.393	58.952	397.798	240.501	70.453	398.455
-142.871	58.971	397.778	239.948	70.432	398.431
-142.311	58.973	397.798	239.384	70.408	398.441
-141.793	58.976	397.793	238.821	70.369	398.453
-141.255	59.017	397.768	238.281	70.366	398.454
-140.702	59.006	397.779	237.713	70.329	398.455
-140.160	59.026	397.755	237.167	70.320	398.445
-139.615	59.026	397.781	236.598	70.276	398.446
-139.077	59.034	397.797	236.060	70.279	398.449
-138.555	59.053	397.779	235.499	70.236	398.439
-138.002	59.052	397.817	234.953	70.218	398.455
-137.459	59.058	397.794	234.392	70.192	398.420
-136.936	59.067	397.803	233.843	70.170	398.460
-136.376	59.072	397.801	233.291	70.125	398.415
-135.848	59.080	397.809	232.743	70.093	398.431
-135.315	59.095	397.828	232.182	70.080	398.398
-134.770	59.105	397.831	231.642	70.043	398.403
-134.254	59.121	397.830	231.090	70.028	398.384
-133.697	59.155	397.804	230.558	69.989	398.402
-133.158	59.142	397.824	229.989	69.968	398.382
-132.614	59.171	397.789	229.441	69.949	398.400
-132.073	59.155	397.835	228.880	69.912	398.394
-131.541	59.155	397.806	228.347	69.907	398.413
-130.994	59.187	397.797	227.770	69.880	398.382
-130.445	59.159	397.828	227.239	69.875	398.403
-129.910	59.188	397.785	226.677	69.841	398.373
-129.358	59.194	397.827	226.136	69.834	398.405
-128.821	59.197	397.824	225.574	69.800	398.375
-128.300	59.229	397.811	225.034	69.790	398.384
-127.746	59.244	397.829	224.479	69.737	398.343
-127.216	59.257	397.802	223.946	69.711	398.364
-126.691	59.286	397.815	223.378	69.682	398.349
-126.138	59.297	397.808	222.845	69.653	398.346
-125.632	59.327	397.801	222.275	69.637	398.331
-125.062	59.329	397.816	221.736	69.599	398.341
-124.532	59.330	397.829	221.174	69.582	398.339
-123.999	59.347	397.829	220.634	69.567	398.326
-123.428	59.336	397.845	220.063	69.555	398.336
-122.912	59.354	397.824	219.531	69.539	398.336
-122.349	59.387	397.815	218.971	69.508	398.336
-121.807	59.353	397.841	218.424	69.504	398.336
-121.278	59.392	397.817	217.868	69.496	398.323
-120.724	59.400	397.838	217.330	69.484	398.337
-120.189	59.417	397.840	216.766	69.477	398.312
-119.647	59.476	397.825	216.220	69.463	398.338
-119.116	59.474	397.867	215.681	69.458	398.303
-118.578	59.505	397.804	215.125	69.443	398.342
-118.041	59.522	397.857	214.578	69.432	398.294
-117.491	59.535	397.830	214.029	69.391	398.320
-116.978	59.567	397.813	213.483	69.377	398.299
-116.422	59.578	397.862	212.935	69.360	398.301
-115.880	59.592	397.825	212.388	69.359	398.280
-115.349	59.624	397.868	211.833	69.336	398.271
-114.779	59.635	397.863	211.283	69.316	398.299
-114.264	59.646	397.848	210.744	69.310	398.267
-113.695	59.675	397.868	210.178	69.302	398.294
-113.159	59.677	397.874	209.658	69.290	398.265
-112.635	59.714	397.869	209.077	69.275	398.292
-112.057	59.718	397.876	208.546	69.274	398.274
-111.532	59.728	397.872	207.982	69.260	398.303
-110.969	59.769	397.844	207.443	69.261	398.273
-110.438	59.759	397.890	206.885	69.255	398.291
-109.918	59.802	397.837	206.331	69.248	398.261
-109.356	59.829	397.874	205.798	69.244	398.268
-108.837	59.839	397.861	205.245	69.227	398.263
-108.298	59.873	397.829	204.720	69.225	398.259
-107.758	59.883	397.887	204.134	69.221	398.254
-107.219	59.926	397.830	203.634	69.214	398.240
-106.683	59.952	397.863	203.055	69.202	398.247
-106.138	59.952	397.832	202.549	69.202	398.221
-105.620	60.000	397.845	201.960	69.175	398.240
-105.048	60.022	397.870	201.459	69.168	398.227
-104.523	60.047	397.844	200.888	69.143	398.223
-103.980	60.082	397.864	200.379	69.137	398.197
-103.417	60.087	397.855	199.807	69.113	398.194
-102.900	60.107	397.870	199.291	69.109	398.206
-102.326	60.140	397.858	198.726	69.100	398.191
-101.788	60.148	397.868	198.202	69.094	398.215
-101.248	60.186	397.865	197.661	69.094	398.190
-100.704	60.203	397.862	197.129	69.086	398.227
-100.172	60.234	397.849	196.582	69.073	398.190
-99.615	60.279	397.842	196.050	69.052	398.228
-99.092	60.272	397.859	195.513	69.047	398.180
-98.552	60.306	397.832	194.971	69.024	398.229
-98.005	60.316	397.880	194.434	69.030	398.158
-97.468	60.334	397.868	193.902	68.998	398.221
-96.933	60.362	397.882	193.373	69.002	398.163
-96.387	60.379	397.881	192.829	68.979	398.213
-95.862	60.404	397.859	192.309	68.975	398.168
-95.317	60.424	397.884	191.769	68.951	398.220
-94.763	60.442	397.869	191.249	68.943	398.152
-94.226	60.464	397.884	190.716	68.921	398.191
-93.673	60.486	397.895	190.195	68.923	398.148
-93.155	60.502	397.890	189.661	68.881	398.188
-92.596	60.526	397.887	189.162	68.858	398.132
-92.050	60.535	397.889	188.619	68.817	398.160
-91.525	60.564	397.895	188.112	68.817	398.141
-90.966	60.588	397.893	187.577	68.798	398.157
-90.448	60.604	397.889	187.074	68.777	398.141
-89.897	60.636	397.877	186.547	68.757	398.170
-89.358	60.629	397.895	186.027	68.742	398.154
-88.835	60.663	397.852	185.504	68.718	398.160
-88.288	60.663	397.881	185.000	68.696	398.145
-87.758	60.663	397.889	184.465	68.677	398.163
-87.217	60.696	397.868	183.962	68.649	398.148
-86.685	60.687	397.902	183.436	68.638	398.155
-86.161	60.721	397.861	182.942	68.615	398.153
-85.622	60.732	397.905	182.408	68.606	398.148
-85.091	60.749	397.889	181.920	68.592	398.135
-84.557	60.779	397.884	181.386	68.575	398.130
-84.000	60.773	397.900	180.908	68.553	398.130
-83.481	60.809	397.900	180.382	68.524	398.114
-82.933	60.828	397.931	179.902	68.481	398.114
-82.398	60.820	397.903	179.375	68.439	398.098
-81.886	60.847	397.917	178.896	68.403	398.098
-81.331	60.837	397.910	178.363	68.366	398.095
-80.822	60.860	397.901	177.874	68.351	398.083
-80.266	60.853	397.920	177.349	68.313	398.094
-79.745	60.851	397.897	176.860	68.305	398.082
-79.210	60.867	397.895	176.335	68.266	398.093
-78.663	60.861	397.904	175.853	68.271	398.094
-78.154	60.877	397.896	175.329	68.225	398.106
-77.601	60.880	397.891	174.855	68.238	398.095
-77.080	60.875	397.894	174.324	68.191	398.121
-76.535	60.903	397.904	173.840	68.205	398.097
-75.997	60.892	397.904	173.319	68.152	398.111
-75.481	60.916	397.883	172.851	68.181	398.089
-74.918	60.918	397.890	172.322	68.129	398.091
-74.408	60.934	397.884	171.846	68.135	398.081
-73.863	60.948	397.895	171.324	68.082	398.096
-73.324	60.930	397.897	170.848	68.071	398.062
-72.815	60.962	397.866	170.323	68.032	398.076
-72.264	60.953	397.903	169.847	68.020	398.043
-71.745	60.963	397.884	169.326	67.988	398.059
-71.206	60.976	397.911	168.841	67.988	398.038
-70.666	60.984	397.914	168.320	67.955	398.054
-70.153	61.019	397.909	167.827	67.954	398.046
-69.603	61.038	397.947	167.313	67.923	398.051
-69.077	61.063	397.915	166.830	67.923	398.032
-68.537	61.080	397.968	166.323	67.911	398.049
-68.009	61.078	397.937	165.814	67.895	398.041
-67.482	61.105	397.955	165.308	67.883	398.059
-66.933	61.105	397.970	164.810	67.869	398.041
-66.425	61.130	397.943	164.318	67.878	398.059
-65.870	61.136	397.970	163.821	67.843	398.042
-65.341	61.134	397.940	163.328	67.852	398.060
-64.813	61.140	397.960	162.814	67.824	398.043
-64.257	61.143	397.962	162.337	67.847	398.062
-63.746	61.146	397.937	161.831	67.806	398.033
-63.184	61.175	397.950	161.355	67.816	398.052
-62.662	61.157	397.936	160.833	67.774	398.024
-62.111	61.180	397.939	160.356	67.797	398.044
-61.580	61.175	397.936	159.840	67.748	398.027
-61.062	61.198	397.923	159.363	67.747	398.023
-60.501	61.227	397.937	158.847	67.704	398.007
-59.988	61.220	397.939	158.355	67.716	398.004
-59.428	61.258	397.929	157.855	67.691	398.013
-58.921	61.257	397.945	157.364	67.699	397.986
-58.385	61.288	397.929	156.848	67.674	397.995
-57.860	61.312	397.966	156.365	67.680	397.981
-57.332	61.337	397.940	155.866	67.669	397.992
-56.793	61.355	397.975	155.375	67.656	397.966
-56.270	61.371	397.963	154.874	67.656	398.000
-55.733	61.395	397.949	154.375	67.643	397.963
-55.209	61.405	397.988	153.890	67.650	397.998
-54.665	61.420	397.935	153.376	67.645	397.961
-54.126	61.435	397.996	152.901	67.646	397.985
-53.588	61.447	397.958	152.385	67.634	397.948
-53.060	61.460	397.984	151.899	67.654	397.984
-52.516	61.478	397.957	151.394	67.633	397.961
-51.979	61.506	397.969	150.918	67.642	397.986
-51.442	61.520	397.982	150.404	67.622	397.950
-50.899	61.545	397.956	149.934	67.639	397.963
-50.363	61.566	397.969	149.420	67.616	397.952
-49.817	61.584	397.944	148.951	67.619	397.965
-49.298	61.604	397.961	148.444	67.605	397.943
-48.755	61.643	397.936	147.967	67.603	397.944
-48.233	61.669	397.953	147.469	67.577	397.959
-47.689	61.712	397.954	146.992	67.571	397.937
-47.154	61.705	397.958	146.494	67.543	397.976
-46.631	61.738	397.976	146.010	67.540	397.918
-46.083	61.753	397.978	145.525	67.519	397.957
-45.578	61.778	398.000	145.034	67.508	397.912
-45.015	61.822	397.998	144.550	67.501	397.952
-44.497	61.811	398.032	144.053	67.470	397.896
-43.948	61.859	397.995	143.568	67.470	397.936
-43.424	61.857	398.016	143.062	67.451	397.892
-42.871	61.870	397.980	142.595	67.437	397.933
-42.333	61.890	397.998	142.073	67.404	397.890
-41.786	61.905	398.002	141.613	67.406	397.919
-41.260	61.943	397.984	141.091	67.377	397.901
-40.719	61.942	398.002	140.624	67.379	397.919
-40.179	61.990	397.957	140.109	67.363	397.913
-39.648	61.987	397.990	139.641	67.361	397.906
-39.106	62.028	397.946	139.127	67.341	397.926
-38.593	62.058	397.982	138.667	67.335	397.907
-38.038	62.085	397.949	138.161	67.317	397.915
-37.526	62.125	397.961	137.686	67.296	397.897
-36.985	62.137	397.981	137.195	67.282	397.929
-36.446	62.173	397.977	136.711	67.256	397.900
-35.921	62.188	398.026	136.237	67.229	397.932
-35.384	62.207	397.997	135.728	67.224	397.891
-34.870	62.244	398.036	135.259	67.205	397.911
-34.298	62.257	398.002	134.744	67.178	397.883
-33.794	62.281	398.030	134.293	67.146	397.903
-33.222	62.298	398.021	133.769	67.117	397.889
-32.715	62.298	398.025	133.317	67.109	397.884
