NO_OF_FRAMES	2090
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:18:37.255	121798.63975360
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-326.362	53.824	397.532	411.275	75.495	399.687
-325.639	53.881	397.531	410.216	75.476	399.702
-324.915	53.906	397.574	409.159	75.445	399.694
-324.195	53.953	397.548	408.126	75.406	399.654
-323.487	53.989	397.559	407.102	75.365	399.632
-322.758	54.021	397.545	406.069	75.335	399.621
-322.041	54.038	397.538	405.008	75.308	399.641
-321.319	54.046	397.558	403.950	75.283	399.639
-320.602	54.042	397.554	402.910	75.275	399.617
-319.899	54.065	397.556	401.873	75.263	399.574
-319.185	54.059	397.569	400.839	75.245	399.570
-318.471	54.065	397.539	399.782	75.213	399.573
-317.777	54.061	397.535	398.719	75.165	399.599
-317.082	54.070	397.531	397.676	75.115	399.581
-316.376	54.071	397.536	396.660	75.087	399.560
-315.676	54.075	397.516	395.626	75.058	399.536
-314.975	54.054	397.539	394.582	75.049	399.521
-314.279	54.069	397.536	393.512	75.028	399.540
-313.573	54.050	397.543	392.467	75.001	399.553
-312.866	54.038	397.551	391.432	74.969	399.559
-312.160	54.032	397.559	390.408	74.974	399.532
-311.477	54.018	397.567	389.374	74.968	399.489
-310.790	54.007	397.558	388.320	74.936	399.491
-310.108	53.986	397.567	387.264	74.863	399.493
-309.419	53.975	397.559	386.229	74.813	399.477
-308.737	53.954	397.569	385.201	74.781	399.479
-308.034	53.944	397.555	384.174	74.766	399.456
-307.340	53.915	397.574	383.137	74.755	399.445
-306.642	53.910	397.576	382.085	74.745	399.431
-305.959	53.889	397.588	381.040	74.706	399.432
-305.260	53.876	397.591	380.002	74.672	399.449
-304.582	53.842	397.594	378.975	74.655	399.432
-303.883	53.828	397.557	377.945	74.612	399.414
-303.194	53.810	397.595	376.918	74.565	399.373
-302.485	53.802	397.567	375.880	74.533	399.369
-301.796	53.771	397.608	374.835	74.486	399.378
-301.096	53.783	397.571	373.797	74.447	399.376
-300.397	53.750	397.579	372.769	74.416	399.366
-299.690	53.739	397.569	371.737	74.412	399.355
-299.005	53.724	397.585	370.714	74.393	399.360
-298.299	53.713	397.576	369.694	74.383	399.343
-297.605	53.716	397.560	368.666	74.358	399.338
-296.916	53.717	397.560	367.626	74.288	399.315
-296.235	53.712	397.552	366.609	74.236	399.311
-295.541	53.742	397.535	365.584	74.205	399.295
-294.851	53.756	397.536	364.560	74.178	399.307
-294.156	53.752	397.522	363.530	74.153	399.306
-293.456	53.752	397.534	362.510	74.121	399.297
-292.754	53.763	397.503	361.471	74.097	399.284
-292.078	53.769	397.513	360.448	74.085	399.276
-291.384	53.792	397.500	359.433	74.055	399.256
-290.709	53.804	397.512	358.433	74.022	399.267
-290.019	53.831	397.516	357.431	73.938	399.251
-289.339	53.847	397.554	356.398	73.904	399.256
-288.658	53.881	397.549	355.373	73.858	399.252
-287.972	53.926	397.569	354.342	73.841	399.236
-287.285	53.951	397.590	353.302	73.815	399.231
-286.610	53.990	397.603	352.279	73.782	399.232
-285.928	54.010	397.601	351.273	73.748	399.237
-285.251	54.048	397.573	350.282	73.718	399.221
-284.557	54.083	397.565	349.273	73.695	399.202
-283.867	54.130	397.573	348.258	73.618	399.169
-283.170	54.173	397.564	347.231	73.581	399.147
-282.474	54.209	397.557	346.215	73.529	399.142
-281.778	54.244	397.550	345.194	73.507	399.162
-281.096	54.291	397.550	344.175	73.478	399.183
-280.425	54.346	397.541	343.157	73.452	399.181
-279.764	54.403	397.565	342.148	73.434	399.170
-279.084	54.450	397.568	341.148	73.417	399.149
-278.394	54.505	397.620	340.155	73.388	399.117
-277.708	54.549	397.648	339.139	73.368	399.070
-277.026	54.617	397.650	338.134	73.287	399.074
-276.339	54.659	397.637	337.114	73.246	399.077
-275.661	54.702	397.616	336.105	73.190	399.097
-274.988	54.757	397.611	335.086	73.156	399.104
-274.305	54.815	397.573	334.067	73.128	399.111
-273.618	54.864	397.563	333.055	73.109	399.108
-272.914	54.922	397.545	332.036	73.098	399.092
-272.227	54.959	397.576	331.044	73.060	399.072
-271.543	55.012	397.582	330.040	73.028	399.061
-270.875	55.050	397.596	329.044	72.957	399.039
-270.200	55.104	397.593	328.041	72.925	399.030
-269.541	55.176	397.598	327.031	72.887	399.009
-268.853	55.232	397.590	325.996	72.854	398.998
-268.176	55.282	397.615	324.993	72.828	398.993
-267.472	55.312	397.602	323.983	72.793	399.001
-266.777	55.337	397.621	322.963	72.767	398.995
-266.090	55.388	397.589	321.973	72.741	398.995
-265.416	55.421	397.591	320.967	72.700	398.993
-264.739	55.473	397.551	319.961	72.674	398.991
-264.064	55.513	397.553	318.954	72.613	398.990
-263.374	55.554	397.549	317.941	72.588	398.977
-262.703	55.591	397.568	316.928	72.562	398.966
-262.016	55.623	397.580	315.926	72.537	398.947
-261.359	55.645	397.607	314.931	72.511	398.942
-260.700	55.679	397.593	313.937	72.484	398.939
-260.048	55.704	397.595	312.934	72.459	398.923
-259.369	55.723	397.600	311.930	72.433	398.906
-258.701	55.737	397.638	310.915	72.407	398.901
-258.018	55.758	397.628	309.897	72.391	398.919
-257.353	55.762	397.641	308.898	72.323	398.918
-256.687	55.777	397.614	307.874	72.280	398.926
-256.043	55.782	397.610	306.861	72.249	398.901
-255.375	55.808	397.609	305.858	72.229	398.892
-254.711	55.818	397.624	304.845	72.218	398.869
-254.040	55.817	397.624	303.857	72.198	398.865
-253.393	55.808	397.622	302.853	72.171	398.859
-252.740	55.814	397.603	301.846	72.158	398.852
-252.089	55.814	397.586	300.833	72.139	398.834
-251.444	55.825	397.585	299.834	72.110	398.843
-250.762	55.816	397.596	298.834	72.095	398.853
-250.104	55.806	397.604	297.818	72.036	398.835
-249.442	55.805	397.598	296.806	71.995	398.822
-248.819	55.815	397.595	295.790	71.983	398.807
-248.175	55.829	397.569	294.783	71.955	398.808
-247.514	55.823	397.605	293.791	71.940	398.812
-246.841	55.814	397.609	292.796	71.900	398.806
-246.187	55.815	397.636	291.790	71.874	398.785
-245.548	55.811	397.588	290.791	71.863	398.754
-244.907	55.805	397.607	289.785	71.844	398.736
-244.244	55.811	397.604	288.777	71.829	398.743
-243.571	55.796	397.651	287.770	71.803	398.726
-242.912	55.791	397.623	286.766	71.762	398.721
-242.273	55.795	397.618	285.758	71.732	398.731
-241.645	55.800	397.604	284.755	71.725	398.729
-240.981	55.798	397.603	283.757	71.683	398.731
-240.313	55.779	397.628	282.752	71.662	398.721
-239.639	55.777	397.637	281.744	71.649	398.711
-238.990	55.773	397.643	280.745	71.630	398.691
-238.345	55.793	397.624	279.737	71.602	398.682
-237.696	55.803	397.631	278.736	71.573	398.688
-237.022	55.806	397.641	277.744	71.549	398.708
-236.363	55.795	397.659	276.743	71.540	398.717
-235.716	55.801	397.641	275.741	71.517	398.725
-235.080	55.821	397.614	274.737	71.457	398.707
-234.419	55.828	397.592	273.746	71.425	398.683
-233.752	55.830	397.620	272.740	71.399	398.658
-233.086	55.827	397.624	271.741	71.365	398.648
-232.426	55.815	397.644	270.748	71.352	398.626
-231.784	55.844	397.603	269.765	71.318	398.619
-231.146	55.854	397.606	268.781	71.284	398.612
-230.480	55.878	397.610	267.795	71.267	398.631
-229.827	55.898	397.647	266.811	71.246	398.627
-229.166	55.898	397.628	265.817	71.226	398.609
-228.533	55.909	397.621	264.823	71.165	398.592
-227.887	55.941	397.608	263.838	71.126	398.565
-227.220	55.944	397.615	262.837	71.098	398.563
-226.547	55.954	397.632	261.854	71.055	398.564
-225.890	55.958	397.631	260.869	71.029	398.541
-225.241	55.963	397.620	259.884	70.987	398.543
-224.596	55.982	397.610	258.907	70.950	398.560
-223.932	55.998	397.620	257.922	70.920	398.565
-223.265	55.995	397.630	256.938	70.900	398.546
-222.599	56.018	397.639	255.945	70.865	398.540
-221.957	56.041	397.646	254.957	70.798	398.520
-221.304	56.068	397.622	253.981	70.756	398.518
-220.660	56.102	397.654	253.012	70.719	398.529
-219.986	56.114	397.650	252.035	70.677	398.527
-219.327	56.124	397.651	251.066	70.636	398.516
-218.670	56.141	397.654	250.079	70.602	398.503
-218.040	56.191	397.654	249.085	70.573	398.503
-217.387	56.245	397.631	248.098	70.558	398.492
-216.726	56.259	397.661	247.118	70.529	398.494
-216.053	56.285	397.659	246.143	70.489	398.475
-215.412	56.320	397.670	245.164	70.408	398.455
-214.760	56.367	397.649	244.178	70.379	398.449
-214.104	56.398	397.656	243.199	70.345	398.431
-213.438	56.420	397.672	242.231	70.303	398.429
-212.781	56.444	397.678	241.251	70.259	398.437
-212.136	56.471	397.650	240.272	70.235	398.448
-211.493	56.511	397.623	239.285	70.206	398.446
-210.845	56.556	397.620	238.307	70.178	398.434
-210.193	56.584	397.644	237.321	70.149	398.435
-209.525	56.626	397.661	236.342	70.114	398.424
-208.874	56.650	397.659	235.372	70.046	398.403
-208.235	56.688	397.649	234.393	70.004	398.394
-207.585	56.746	397.648	233.414	69.975	398.387
-206.925	56.773	397.684	232.436	69.933	398.380
-206.248	56.804	397.687	231.458	69.897	398.375
-205.596	56.824	397.714	230.485	69.887	398.383
-204.945	56.880	397.674	229.498	69.856	398.392
-204.282	56.918	397.671	228.527	69.829	398.377
-203.618	56.964	397.667	227.541	69.807	398.363
-202.941	56.967	397.674	226.562	69.771	398.363
-202.280	57.008	397.646	225.590	69.725	398.326
-201.658	57.051	397.647	224.610	69.688	398.327
-200.986	57.098	397.629	223.646	69.655	398.306
-200.324	57.124	397.668	222.675	69.630	398.322
-199.672	57.181	397.671	221.695	69.586	398.326
-199.030	57.218	397.666	220.723	69.560	398.344
-198.381	57.278	397.646	219.735	69.545	398.337
-197.736	57.316	397.693	218.765	69.515	398.333
-197.053	57.342	397.688	217.776	69.499	398.328
-196.409	57.369	397.710	216.805	69.479	398.301
-195.745	57.403	397.686	215.818	69.463	398.299
-195.105	57.433	397.685	214.838	69.434	398.286
-194.423	57.465	397.681	213.873	69.369	398.298
-193.752	57.486	397.709	212.900	69.348	398.274
-193.098	57.513	397.678	211.928	69.301	398.300
-192.457	57.543	397.678	210.956	69.271	398.303
-191.801	57.588	397.672	209.966	69.253	398.306
-191.166	57.609	397.689	208.972	69.223	398.298
-190.507	57.647	397.683	207.983	69.209	398.279
-189.878	57.675	397.689	207.001	69.206	398.273
-189.243	57.732	397.680	206.022	69.192	398.244
-188.597	57.759	397.707	205.049	69.181	398.253
-187.938	57.783	397.704	204.078	69.160	398.239
-187.299	57.789	397.722	203.111	69.130	398.237
-186.658	57.815	397.700	202.154	69.081	398.224
-186.023	57.835	397.720	201.181	69.052	398.212
-185.356	57.847	397.703	200.200	69.021	398.213
-184.717	57.847	397.723	199.229	69.005	398.203
-184.070	57.861	397.688	198.246	68.994	398.206
-183.433	57.867	397.709	197.265	68.966	398.185
-182.792	57.892	397.690	196.291	68.963	398.178
-182.145	57.894	397.696	195.321	68.940	398.173
-181.501	57.898	397.677	194.349	68.926	398.144
-180.891	57.900	397.670	193.385	68.908	398.152
-180.245	57.908	397.678	192.422	68.876	398.162
-179.605	57.901	397.701	191.457	68.854	398.148
-178.970	57.899	397.674	190.490	68.791	398.134
-178.353	57.909	397.654	189.516	68.753	398.133
-177.715	57.908	397.679	188.542	68.729	398.133
-177.064	57.893	397.713	187.568	68.712	398.135
-176.435	57.889	397.703	186.585	68.699	398.148
-175.832	57.904	397.689	185.620	68.676	398.140
-175.213	57.918	397.696	184.647	68.644	398.144
-174.563	57.906	397.706	183.684	68.621	398.139
-173.941	57.892	397.713	182.738	68.591	398.135
-173.321	57.916	397.695	181.790	68.574	398.131
-172.703	57.931	397.743	180.834	68.559	398.116
-172.048	57.920	397.740	179.886	68.525	398.089
-171.424	57.920	397.748	178.927	68.468	398.074
-170.800	57.939	397.716	177.966	68.460	398.060
-170.180	57.939	397.726	177.008	68.421	398.072
-169.542	57.940	397.731	176.060	68.390	398.073
-168.924	57.924	397.756	175.101	68.357	398.087
-168.299	57.943	397.726	174.136	68.332	398.090
-167.669	57.942	397.747	173.189	68.294	398.095
-167.016	57.933	397.722	172.232	68.270	398.087
-166.393	57.919	397.734	171.283	68.246	398.093
-165.767	57.937	397.705	170.336	68.217	398.076
-165.137	57.950	397.728	169.395	68.196	398.047
-164.482	57.945	397.730	168.460	68.147	398.031
-163.858	57.937	397.743	167.510	68.125	398.015
-163.226	57.958	397.701	166.567	68.101	398.013
-162.598	57.966	397.700	165.611	68.053	398.037
-161.959	57.966	397.709	164.661	68.031	398.024
-161.337	57.962	397.698	163.720	67.993	398.025
-160.711	57.993	397.672	162.765	67.954	398.028
-160.069	57.990	397.707	161.833	67.918	398.019
-159.423	57.993	397.703	160.876	67.892	398.022
-158.816	58.014	397.698	159.936	67.864	398.003
-158.205	58.041	397.704	159.002	67.831	398.021
-157.557	58.060	397.726	158.065	67.783	397.989
-156.923	58.065	397.753	157.116	67.739	397.984
-156.311	58.067	397.735	156.183	67.708	397.980
-155.690	58.100	397.753	155.242	67.672	397.965
-155.050	58.114	397.765	154.292	67.634	397.962
-154.434	58.133	397.773	153.359	67.617	397.961
-153.808	58.157	397.752	152.411	67.571	397.961
-153.185	58.169	397.772	151.471	67.538	397.974
-152.523	58.179	397.766	150.529	67.508	397.963
-151.902	58.187	397.761	149.587	67.478	397.953
-151.286	58.239	397.731	148.652	67.447	397.955
-150.647	58.252	397.747	147.717	67.404	397.934
-150.000	58.267	397.748	146.791	67.374	397.926
-149.380	58.282	397.745	145.851	67.337	397.920
-148.753	58.319	397.726	144.909	67.309	397.890
-148.125	58.353	397.734	143.959	67.286	397.873
-147.475	58.389	397.735	143.008	67.263	397.906
-146.860	58.414	397.748	142.078	67.233	397.891
-146.250	58.471	397.735	141.129	67.200	397.902
-145.627	58.502	397.759	140.188	67.172	397.926
-144.979	58.510	397.763	139.246	67.141	397.925
-144.363	58.536	397.777	138.320	67.126	397.901
-143.735	58.579	397.761	137.385	67.089	397.890
-143.101	58.596	397.797	136.450	67.045	397.879
-142.461	58.625	397.792	135.516	67.014	397.870
-141.850	58.654	397.782	134.565	66.997	397.862
-141.207	58.698	397.764	133.607	66.970	397.868
-140.568	58.711	397.786	132.668	66.944	397.874
-139.914	58.730	397.753	131.726	66.918	397.881
-139.300	58.755	397.771	130.794	66.893	397.877
-138.658	58.813	397.753	129.861	66.869	397.873
-138.033	58.837	397.782	128.935	66.839	397.858
-137.391	58.886	397.779	128.009	66.809	397.843
-136.779	58.928	397.773	127.065	66.796	397.854
-136.143	58.970	397.772	126.131	66.750	397.854
-135.511	58.996	397.787	125.179	66.711	397.854
-134.889	59.030	397.792	124.237	66.686	397.844
-134.287	59.058	397.777	123.297	66.655	397.835
-133.639	59.099	397.788	122.364	66.639	397.814
-133.002	59.115	397.829	121.439	66.622	397.806
-132.381	59.155	397.785	120.513	66.597	397.799
-131.769	59.189	397.782	119.563	66.574	397.781
-131.100	59.226	397.775	118.621	66.539	397.800
-130.480	59.223	397.798	117.672	66.512	397.808
-129.848	59.284	397.751	116.729	66.490	397.829
-129.222	59.328	397.784	115.804	66.472	397.826
-128.565	59.364	397.782	114.870	66.448	397.812
-127.956	59.375	397.796	113.951	66.425	397.798
-127.331	59.447	397.766	113.017	66.397	397.761
-126.698	59.477	397.811	112.074	66.377	397.762
-126.056	59.497	397.816	111.124	66.352	397.752
-125.458	59.516	397.822	110.166	66.315	397.780
-124.832	59.575	397.793	109.224	66.312	397.760
-124.207	59.598	397.830	108.290	66.301	397.752
-123.559	59.650	397.796	107.363	66.285	397.732
-122.962	59.669	397.803	106.437	66.261	397.713
-122.319	59.721	397.771	105.504	66.233	397.732
-121.682	59.716	397.820	104.578	66.200	397.739
-121.053	59.736	397.768	103.636	66.172	397.749
-120.456	59.754	397.777	102.676	66.158	397.759
-119.798	59.789	397.782	101.750	66.120	397.744
-119.192	59.791	397.815	100.823	66.106	397.706
-118.570	59.815	397.780	99.897	66.095	397.693
-117.961	59.843	397.825	98.971	66.071	397.681
-117.312	59.851	397.822	98.029	66.036	397.696
-116.711	59.863	397.832	97.095	66.009	397.698
-116.108	59.906	397.803	96.146	65.961	397.703
-115.481	59.901	397.846	95.212	65.934	397.707
-114.859	59.918	397.813	94.280	65.910	397.689
-114.278	59.924	397.805	93.356	65.885	397.682
-113.646	59.951	397.808	92.413	65.865	397.677
-113.032	59.920	397.831	91.479	65.848	397.661
-112.420	59.945	397.790	90.536	65.808	397.657
-111.818	59.967	397.828	89.608	65.775	397.654
-111.180	59.959	397.832	88.684	65.753	397.676
-110.579	59.970	397.846	87.750	65.728	397.663
-109.965	60.005	397.831	86.824	65.715	397.662
-109.330	59.995	397.863	85.899	65.675	397.663
-108.722	60.004	397.838	84.973	65.642	397.664
-108.141	60.030	397.833	84.031	65.608	397.667
-107.518	60.043	397.830	83.082	65.581	397.660
-106.917	60.036	397.822	82.141	65.560	397.665
-106.331	60.062	397.817	81.216	65.543	397.645
-105.708	60.075	397.815	80.282	65.517	397.639
-105.093	60.064	397.843	79.349	65.491	397.634
-104.494	60.073	397.810	78.421	65.459	397.616
-103.876	60.064	397.824	77.494	65.421	397.600
-103.249	60.074	397.849	76.562	65.388	397.597
-102.648	60.074	397.843	75.637	65.346	397.608
-102.042	60.088	397.822	74.721	65.313	397.606
-101.423	60.097	397.863	73.795	65.271	397.617
-100.814	60.105	397.843	72.860	65.258	397.618
-100.232	60.102	397.843	71.925	65.230	397.619
-99.610	60.125	397.820	70.992	65.203	397.622
-99.005	60.114	397.841	70.049	65.180	397.638
-98.390	60.117	397.808	69.125	65.148	397.630
-97.798	60.139	397.844	68.197	65.138	397.597
-97.157	60.149	397.818	67.280	65.093	397.577
-96.570	60.150	397.845	66.352	65.070	397.546
-95.948	60.166	397.824	65.420	65.028	397.554
-95.342	60.158	397.872	64.463	64.986	397.553
-94.717	60.167	397.852	63.529	64.960	397.538
-94.134	60.185	397.855	62.604	64.927	397.536
-93.502	60.226	397.845	61.671	64.894	397.523
-92.896	60.215	397.870	60.753	64.866	397.533
-92.291	60.252	397.830	59.814	64.828	397.560
-91.688	60.275	397.855	58.880	64.806	397.573
-91.067	60.267	397.851	57.957	64.778	397.576
-90.473	60.284	397.866	57.049	64.758	397.577
-89.859	60.307	397.839	56.123	64.712	397.556
-89.251	60.299	397.890	55.213	64.675	397.534
-88.635	60.301	397.863	54.272	64.625	397.541
-88.035	60.337	397.891	53.331	64.589	397.548
-87.400	60.344	397.885	52.406	64.571	397.531
-86.805	60.340	397.903	51.480	64.552	397.514
-86.192	60.369	397.878	50.563	64.525	397.510
-85.581	60.380	397.892	49.621	64.482	397.521
-85.187	60.400	397.858	48.894	64.453	397.535
-85.320	60.400	397.929	48.786	64.456	397.534
-85.446	60.392	398.010	48.712	64.472	397.554
-85.652	60.415	398.085	48.641	64.439	397.574
-85.914	60.397	398.137	48.561	64.422	397.632
-86.193	60.400	398.130	48.465	64.401	397.667
-86.445	60.396	398.129	48.327	64.403	397.718
-86.681	60.376	398.099	48.206	64.397	397.792
-86.931	60.370	398.009	48.117	64.398	397.814
-87.171	60.373	397.954	48.076	64.397	397.806
-87.401	60.368	397.910	48.051	64.389	397.748
-87.610	60.359	397.912	48.040	64.389	397.687
-87.841	60.352	397.893	48.031	64.379	397.602
-88.029	60.346	397.876	48.013	64.373	397.531
-88.224	60.338	397.874	47.988	64.369	397.496
-88.408	60.318	397.857	47.937	64.370	397.477
-88.615	60.306	397.884	47.897	64.366	397.494
-88.831	60.307	397.861	47.873	64.370	397.508
-89.034	60.303	397.874	47.848	64.368	397.523
-89.243	60.291	397.901	47.832	64.374	397.525
-89.445	60.277	397.889	47.791	64.377	397.541
-89.658	60.278	397.866	47.759	64.379	397.569
-89.863	60.271	397.854	47.734	64.380	397.560
-90.079	60.246	397.870	47.710	64.391	397.574
-90.290	60.229	397.873	47.686	64.384	397.565
-90.519	60.208	397.855	47.660	64.391	397.555
-90.715	60.221	397.853	47.637	64.384	397.546
-90.911	60.202	397.827	47.611	64.392	397.536
-91.111	60.185	397.839	47.595	64.391	397.537
-91.339	60.174	397.846	47.578	64.393	397.515
-91.552	60.172	397.849	47.563	64.399	397.516
-91.737	60.149	397.858	47.546	64.402	397.543
-91.930	60.141	397.856	47.522	64.409	397.533
-92.137	60.144	397.820	47.513	64.414	397.546
-92.350	60.162	397.822	47.490	64.407	397.536
-92.543	60.144	397.846	47.472	64.413	397.538
-92.745	60.127	397.859	47.456	64.413	397.540
-92.947	60.099	397.848	47.440	64.425	397.541
-93.162	60.113	397.826	47.416	64.419	397.532
-93.358	60.132	397.824	47.399	64.425	397.533
-93.545	60.130	397.834	47.374	64.439	397.524
-93.752	60.114	397.836	47.358	64.424	397.526
-93.965	60.111	397.840	47.332	64.431	397.516
-94.177	60.113	397.868	47.308	64.438	397.506
-94.371	60.118	397.867	47.275	64.444	397.509
-94.567	60.113	397.841	47.259	64.443	397.511
-94.776	60.103	397.844	47.242	64.456	397.513
-94.989	60.121	397.847	47.218	64.463	397.503
-95.197	60.109	397.875	47.185	64.468	397.507
-95.408	60.113	397.878	47.167	64.474	397.508
-95.604	60.108	397.852	47.143	64.474	397.498
-95.819	60.142	397.830	47.118	64.485	397.513
-96.015	60.155	397.830	47.093	64.499	397.503
-96.223	60.135	397.858	47.077	64.498	397.505
-96.443	60.134	397.851	47.060	64.504	397.507
-96.650	60.161	397.840	47.026	64.509	397.510
-96.856	60.174	397.829	47.017	64.517	397.499
-97.044	60.185	397.839	46.985	64.516	397.502
-97.245	60.184	397.828	46.968	64.515	397.504
-97.464	60.189	397.821	46.952	64.514	397.506
-97.669	60.200	397.835	46.927	64.521	397.496
-97.872	60.203	397.849	46.911	64.517	397.522
-98.075	60.196	397.838	46.895	64.510	397.524
-98.278	60.202	397.827	46.869	64.517	397.514
-98.476	60.230	397.802	46.853	64.516	397.516
-98.689	60.239	397.831	46.835	64.515	397.517
-98.891	60.242	397.845	46.819	64.515	397.519
-99.093	60.225	397.860	46.795	64.512	397.534
-99.297	60.244	397.849	46.778	64.504	397.536
-99.486	60.259	397.834	46.755	64.498	397.526
-99.681	60.257	397.834	46.737	64.504	397.528
-99.876	60.249	397.834	46.713	64.494	397.543
-100.093	60.237	397.853	46.697	64.493	397.545
-100.304	60.248	397.857	46.680	64.486	397.546
-100.485	60.255	397.854	46.664	64.485	397.548
-100.679	60.246	397.854	46.647	64.477	397.550
-100.874	60.241	397.829	46.632	64.469	397.552
-101.087	60.252	397.833	46.606	64.470	397.542
-101.284	60.257	397.834	46.590	64.455	397.544
-101.476	60.246	397.859	46.574	64.454	397.546
-101.679	60.238	397.849	46.558	64.447	397.547
-101.891	60.238	397.829	46.548	64.455	397.536
-102.080	60.245	397.815	46.532	64.440	397.538
-102.260	60.259	397.811	46.517	64.433	397.540
-102.455	60.250	397.811	46.492	64.426	397.530
-102.666	60.241	397.816	46.476	64.425	397.532
-102.860	60.232	397.817	46.460	64.424	397.534
-103.057	60.237	397.818	46.444	64.410	397.535
-103.232	60.220	397.839	46.436	64.411	397.524
-103.427	60.215	397.815	46.421	64.403	397.526
-103.621	60.199	397.816	46.404	64.395	397.528
-103.817	60.198	397.817	46.389	64.388	397.530
-104.009	60.186	397.843	46.374	64.380	397.532
-104.192	60.163	397.854	46.357	64.375	397.509
-104.388	60.144	397.830	46.349	64.373	397.522
-104.576	60.145	397.817	46.324	64.367	397.512
-104.765	60.159	397.803	46.318	64.365	397.526
-104.941	60.128	397.825	46.293	64.358	397.516
-105.126	60.112	397.837	46.286	64.359	397.505
-105.334	60.081	397.842	46.261	64.353	397.495
-105.523	60.089	397.829	46.245	64.352	397.497
-105.697	60.083	397.811	46.227	64.358	397.499
-105.881	60.060	397.823	46.212	64.343	397.501
-106.057	60.046	397.820	46.197	64.342	397.503
-106.267	60.009	397.826	46.189	64.347	397.516
-106.463	60.007	397.828	46.171	64.343	397.493
-106.649	59.998	397.840	46.156	64.349	397.495
-106.817	59.976	397.847	46.140	64.334	397.497
-107.011	59.957	397.824	46.124	64.340	397.498
-107.207	59.951	397.800	46.108	64.333	397.500
-107.393	59.948	397.812	46.092	64.332	397.502
-107.575	59.929	397.849	46.084	64.326	397.491
-107.760	59.899	397.861	46.068	64.339	397.492
-107.961	59.878	397.853	46.051	64.331	397.494
-108.153	59.881	397.815	46.026	64.331	397.485
-108.324	59.880	397.823	46.019	64.329	397.498
-108.491	59.851	397.831	46.002	64.342	397.499
-108.684	59.835	397.833	45.977	64.342	397.490
-108.904	59.819	397.829	45.970	64.341	397.503
-109.090	59.810	397.841	45.952	64.347	397.504
-109.260	59.802	397.849	45.937	64.353	397.506
-109.437	59.787	397.847	45.921	64.352	397.508
-109.623	59.781	397.834	45.903	64.351	397.510
-109.829	59.776	397.801	45.894	64.366	397.498
-110.023	59.778	397.828	45.877	64.379	397.500
-110.190	59.753	397.861	45.870	64.370	397.513
-110.382	59.724	397.863	45.853	64.376	397.515
-110.579	59.732	397.840	45.836	64.389	397.516
-110.759	59.734	397.813	45.821	64.374	397.518
-110.944	59.725	397.826	45.811	64.382	397.507
-111.119	59.707	397.848	45.788	64.386	397.522
-111.311	59.678	397.851	45.778	64.394	397.510
-111.515	59.677	397.843	45.771	64.392	397.523
-111.703	59.684	397.830	45.755	64.398	397.525
-111.873	59.683	397.839	45.738	64.404	397.527
-112.049	59.661	397.837	45.722	64.404	397.528
-112.246	59.662	397.814	45.706	64.403	397.530
-112.449	59.655	397.807	45.689	64.402	397.532
-112.635	59.659	397.819	45.682	64.400	397.545
-112.819	59.632	397.858	45.672	64.408	397.534
-113.004	59.626	397.845	45.656	64.421	397.535
-113.194	59.615	397.809	45.647	64.422	397.524
-113.381	59.622	397.796	45.623	64.412	397.539
-113.569	59.626	397.809	45.613	64.420	397.527
-113.745	59.609	397.833	45.605	64.418	397.540
-113.945	59.605	397.850	45.587	64.431	397.542
-114.141	59.606	397.828	45.579	64.432	397.530
-114.325	59.608	397.802	45.562	64.432	397.532
-114.501	59.618	397.825	45.546	64.431	397.534
-114.680	59.604	397.824	45.546	64.431	397.534
-114.875	59.591	397.802	45.529	64.437	397.535
-115.081	59.597	397.795	45.521	64.435	397.549
-115.273	59.606	397.822	45.513	64.443	397.537
-115.443	59.604	397.831	45.497	64.435	397.539
-115.621	59.583	397.830	45.481	64.441	397.541
-115.826	59.591	397.798	45.472	64.449	397.529
-116.017	59.605	397.786	45.455	64.441	397.531
-116.204	59.609	397.800	45.455	64.448	397.531
-116.380	59.592	397.824	45.439	64.447	397.533
-116.562	59.575	397.837	45.431	64.439	397.546
-116.761	59.576	397.816	45.423	64.447	397.535
-116.959	59.591	397.794	45.407	64.446	397.536
-117.120	59.602	397.813	45.389	64.445	397.538
-117.289	59.586	397.823	45.390	64.438	397.538
-117.481	59.577	397.826	45.373	64.444	397.540
-117.685	59.583	397.819	45.366	64.438	397.529
-117.871	59.580	397.833	45.364	64.438	397.528
-118.041	59.585	397.842	45.349	64.431	397.530
-118.211	59.580	397.826	45.332	64.437	397.532
-118.405	59.578	397.830	45.323	64.438	397.521
-118.604	59.599	397.808	45.307	64.430	397.522
-118.800	59.604	397.812	45.307	64.430	397.522
-118.975	59.600	397.836	45.298	64.431	397.511
-119.159	59.583	397.850	45.282	64.430	397.513
-119.356	59.584	397.829	45.265	64.423	397.514
-119.546	59.601	397.793	45.257	64.431	397.503
-119.716	59.606	397.802	45.258	64.417	397.503
-119.901	59.596	397.817	45.241	64.423	397.505
-120.084	59.586	397.830	45.234	64.407	397.518
-120.297	59.593	397.814	45.225	64.408	397.507
-120.493	59.604	397.818	45.209	64.408	397.509
