NO_OF_FRAMES	1756
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:30:20.760	122502.14475260
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-58.684	61.420	397.979	119.825	66.677	397.845
-58.792	61.417	397.964	119.849	66.677	397.856
-58.889	61.413	397.960	119.888	66.687	397.842
-58.985	61.410	397.956	119.928	66.694	397.853
-59.083	61.413	397.952	119.962	66.695	397.852
-59.176	61.432	397.934	120.001	66.702	397.863
-59.266	61.427	397.941	120.034	66.710	397.862
-59.364	61.437	397.937	120.066	66.718	397.860
-59.455	61.440	397.944	120.107	66.728	397.847
-59.544	61.442	397.951	120.138	66.736	397.845
-59.641	61.432	397.947	120.178	66.739	397.832
-59.755	61.441	397.946	120.227	66.741	397.830
-59.847	61.432	397.929	120.250	66.751	397.816
-59.963	61.448	397.928	120.292	66.754	397.803
-60.062	61.458	397.924	120.325	66.755	397.802
-60.161	61.468	397.920	120.373	66.757	397.800
-60.243	61.456	397.938	120.405	66.765	397.799
-60.342	61.466	397.934	120.447	66.768	397.786
-60.424	61.464	397.927	120.479	66.762	397.784
-60.512	61.459	397.934	120.520	66.756	397.795
-60.603	61.451	397.916	120.570	66.751	397.794
-60.700	61.461	397.912	120.602	66.752	397.793
-60.799	61.450	397.909	120.635	66.753	397.792
-60.897	61.460	397.905	120.677	66.747	397.803
-60.997	61.457	397.901	120.718	66.740	397.814
-61.086	61.445	397.909	120.751	66.741	397.813
-61.175	61.461	397.915	120.791	66.741	397.824
-61.266	61.450	397.922	120.833	66.734	397.835
-61.354	61.446	397.929	120.874	66.735	397.846
-61.444	61.441	397.937	120.906	66.736	397.844
-61.540	61.444	397.933	120.947	66.736	397.855
-61.622	61.428	397.926	120.988	66.729	397.866
-61.720	61.434	397.897	121.021	66.730	397.865
-61.810	61.409	397.905	121.054	66.725	397.864
-61.894	61.413	397.898	121.095	66.732	397.875
-61.989	61.407	397.919	121.136	66.721	397.862
-62.079	61.416	397.926	121.179	66.724	397.849
-62.159	61.400	397.919	121.211	66.725	397.848
-62.248	61.388	397.926	121.245	66.720	397.847
-62.337	61.377	397.933	121.294	66.715	397.845
-62.434	61.366	397.930	121.335	66.718	397.832
-62.522	61.362	397.937	121.377	66.718	397.843
-62.619	61.358	397.933	121.427	66.716	397.817
-62.711	61.357	397.916	121.460	66.710	397.817
-62.807	61.353	397.912	121.502	66.703	397.828
-62.888	61.350	397.905	121.543	66.700	397.814
-62.978	61.346	397.912	121.593	66.695	397.813
-63.050	61.342	397.916	121.627	66.689	397.812
-63.147	61.339	397.912	121.659	66.690	397.811
-63.236	61.327	397.920	121.717	66.684	397.822
-63.323	61.309	397.927	121.751	66.678	397.821
-63.421	61.298	397.924	121.792	66.672	397.832
-63.518	61.288	397.920	121.834	66.665	397.843
-63.609	61.293	397.903	121.867	66.666	397.842
-63.706	61.287	397.924	121.899	66.654	397.841
-63.804	61.283	397.921	121.940	66.654	397.852
-63.877	61.273	397.925	121.972	66.655	397.851
-63.966	61.275	397.932	122.021	66.657	397.849
-64.047	61.272	397.925	122.045	66.657	397.861
-64.136	61.261	397.932	122.095	66.652	397.859
-64.233	61.257	397.929	122.128	66.653	397.858
-64.314	61.248	397.922	122.169	66.663	397.845
-64.411	61.244	397.918	122.210	66.656	397.856
-64.503	61.242	397.901	122.251	66.659	397.842
-64.599	61.236	397.923	122.291	66.662	397.829
-64.681	61.220	397.916	122.333	66.665	397.816
-64.778	61.220	397.937	122.375	66.658	397.827
-64.849	61.203	397.941	122.417	66.654	397.814
-64.939	61.205	397.949	122.466	66.663	397.812
-65.020	61.196	397.942	122.508	66.659	397.799
-65.108	61.191	397.949	122.549	66.652	397.810
-65.206	61.180	397.946	122.599	66.647	397.809
-65.295	61.179	397.928	122.640	66.648	397.820
-65.385	61.177	397.911	122.681	66.657	397.806
-65.485	61.180	397.908	122.721	66.657	397.817
-65.574	61.176	397.915	122.770	66.659	397.816
-65.653	61.177	397.933	122.810	66.659	397.826
-65.736	61.174	397.926	122.853	66.660	397.838
-65.823	61.160	397.959	122.900	66.668	397.836
-65.911	61.155	397.966	122.934	66.663	397.835
-65.999	61.144	397.973	122.973	66.670	397.846
-66.091	61.142	397.956	123.022	66.678	397.844
-66.187	61.139	397.953	123.047	66.664	397.856
-66.279	61.151	397.935	123.095	66.680	397.854
-66.369	61.146	397.943	123.128	66.681	397.853
-66.460	61.151	397.925	123.168	66.681	397.864
-66.541	61.146	397.944	123.208	66.698	397.850
-66.622	61.157	397.937	123.249	66.708	397.837
-66.702	61.144	397.955	123.291	66.701	397.848
-66.784	61.135	397.948	123.332	66.711	397.835
-66.872	61.130	397.956	123.381	66.713	397.833
-66.969	61.120	397.953	123.420	66.729	397.819
-67.067	61.123	397.950	123.463	66.729	397.831
-67.156	61.125	397.957	123.510	66.738	397.829
-67.249	61.130	397.940	123.560	66.740	397.828
-67.344	61.124	397.961	123.601	66.743	397.814
-67.428	61.142	397.955	123.658	66.753	397.800
-67.501	61.131	397.959	123.698	66.767	397.811
-67.582	61.142	397.952	123.739	66.774	397.822
-67.672	61.138	397.959	123.787	66.769	397.821
-67.760	61.133	397.967	123.837	66.778	397.819
-67.835	61.139	397.946	123.876	66.785	397.830
-67.933	61.135	397.943	123.917	66.792	397.841
-68.031	61.139	397.940	123.965	66.801	397.839
-68.122	61.144	397.923	124.005	66.814	397.850
-68.214	61.153	397.930	124.037	66.816	397.849
-68.311	61.149	397.927	124.087	66.818	397.848
-68.391	61.150	397.945	124.126	66.838	397.858
-68.471	61.152	397.963	124.159	66.846	397.857
-68.553	61.142	397.957	124.200	66.846	397.868
-68.634	61.140	397.950	124.234	66.848	397.868
-68.732	61.143	397.947	124.283	66.856	397.866
-68.814	61.147	397.941	124.316	66.864	397.865
-68.912	61.143	397.938	124.355	66.874	397.852
-69.003	61.162	397.920	124.406	66.876	397.850
-69.102	61.158	397.918	124.447	66.872	397.837
-69.185	61.169	397.911	124.496	66.874	397.836
-69.264	61.164	397.929	124.546	66.889	397.835
-69.348	61.168	397.923	124.587	66.886	397.821
-69.427	61.169	397.941	124.636	66.887	397.820
-69.515	61.158	397.949	124.686	66.882	397.819
-69.596	61.155	397.942	124.744	66.883	397.830
-69.684	61.150	397.950	124.793	66.885	397.828
-69.767	61.148	397.943	124.833	66.885	397.839
-69.857	61.153	397.926	124.891	66.893	397.850
-69.955	61.156	397.923	124.940	66.888	397.849
-70.045	61.165	397.931	124.989	66.889	397.847
-70.129	61.176	397.924	125.029	66.890	397.858
-70.201	61.172	397.928	125.062	66.891	397.857
-70.272	61.155	397.933	125.104	66.884	397.868
-70.363	61.164	397.940	125.144	66.884	397.879
-70.434	61.147	397.945	125.194	66.879	397.878
-70.516	61.151	397.938	125.234	66.879	397.889
-70.613	61.147	397.935	125.276	66.875	397.876
-70.701	61.136	397.943	125.318	66.869	397.887
-70.793	61.134	397.926	125.359	66.865	397.874
-70.885	61.146	397.909	125.409	66.860	397.873
-70.973	61.141	397.917	125.459	66.861	397.872
-71.055	61.139	397.911	125.501	66.858	397.859
-71.128	61.128	397.915	125.551	66.853	397.858
-71.207	61.123	397.934	125.600	66.841	397.856
-71.289	61.107	397.927	125.658	66.844	397.843
-71.369	61.111	397.921	125.708	66.839	397.842
-71.451	61.081	397.915	125.757	66.828	397.840
-71.533	61.078	397.909	125.806	66.829	397.839
-71.625	61.097	397.891	125.864	66.823	397.850
-71.707	61.074	397.886	125.904	66.826	397.836
-71.804	61.070	397.883	125.954	66.812	397.860
-71.888	61.074	397.877	125.995	66.821	397.846
-71.969	61.062	397.895	126.051	66.815	397.857
-72.041	61.058	397.900	126.084	66.823	397.856
-72.131	61.054	397.908	126.133	66.812	397.855
-72.196	61.032	397.898	126.182	66.813	397.853
-72.284	61.027	397.906	126.223	66.807	397.864
-72.365	61.017	397.900	126.256	66.808	397.863
-72.445	61.008	397.894	126.306	66.810	397.863
-72.537	61.006	397.877	126.346	66.803	397.873
-72.618	61.017	397.870	126.388	66.806	397.860
-72.701	61.008	397.864	126.437	66.814	397.859
-72.783	60.998	397.858	126.480	66.804	397.846
-72.856	61.001	397.862	126.529	66.806	397.845
-72.925	60.988	397.891	126.578	66.814	397.844
-73.008	60.985	397.885	126.636	66.811	397.830
-73.080	60.982	397.890	126.686	66.813	397.829
-73.168	60.956	397.898	126.744	66.807	397.840
-73.250	60.961	397.892	126.794	66.802	397.839
-73.331	60.958	397.885	126.851	66.812	397.825
-73.412	60.948	397.879	126.898	66.811	397.848
-73.494	60.953	397.873	126.949	66.806	397.847
-73.585	60.955	397.881	127.006	66.807	397.858
-73.667	60.952	397.875	127.054	66.815	397.856
-73.749	60.956	397.869	127.102	66.831	397.855
-73.813	60.952	397.884	127.143	66.817	397.866
-73.884	60.934	397.888	127.191	66.833	397.864
-73.966	60.939	397.882	127.232	66.833	397.875
-74.039	60.928	397.887	127.281	66.842	397.874
-74.127	60.923	397.895	127.313	66.843	397.873
-74.209	60.921	397.889	127.362	66.852	397.872
-74.297	60.916	397.897	127.412	66.847	397.871
-74.379	60.920	397.891	127.444	66.861	397.870
-74.462	60.917	397.884	127.494	66.863	397.869
-74.551	60.913	397.893	127.543	66.865	397.868
-74.624	60.916	397.897	127.601	66.869	397.854
-74.689	60.914	397.887	127.657	66.883	397.865
-74.769	60.902	397.906	127.708	66.885	397.864
-74.850	60.899	397.900	127.765	66.895	397.850
-74.923	60.903	397.904	127.814	66.897	397.849
-75.003	60.893	397.898	127.870	66.898	397.859
-75.085	60.890	397.892	127.921	66.899	397.859
-75.174	60.892	397.900	127.976	66.924	397.844
-75.265	60.897	397.884	128.032	66.924	397.855
-75.339	60.894	397.888	128.080	66.933	397.853
-75.423	60.898	397.882	128.129	66.942	397.852
-75.512	60.893	397.891	128.186	66.943	397.863
-75.586	60.890	397.895	128.218	66.944	397.862
-75.657	60.876	397.925	128.266	66.959	397.860
-75.739	60.880	397.919	128.314	66.954	397.859
-75.811	60.856	397.924	128.355	66.954	397.870
-75.892	60.867	397.917	128.396	66.964	397.857
-75.975	60.858	397.912	128.445	66.966	397.855
-76.055	60.848	397.906	128.493	66.968	397.854
-76.146	60.853	397.889	128.542	66.970	397.853
-76.229	60.864	397.883	128.591	66.978	397.852
-76.320	60.866	397.891	128.648	66.986	397.862
-76.394	60.873	397.871	128.689	66.989	397.849
-76.475	60.867	397.890	128.755	66.991	397.848
-76.531	60.864	397.891	128.804	66.993	397.847
-76.612	60.866	397.909	128.869	67.002	397.845
-76.708	60.862	397.907	128.919	66.997	397.844
-76.779	60.851	397.912	128.968	66.999	397.843
-76.861	60.842	397.906	129.026	66.993	397.854
-76.949	60.837	397.914	129.076	66.995	397.853
-77.032	60.848	397.908	129.141	66.997	397.851
-77.114	60.848	397.877	129.190	67.006	397.850
-77.195	60.842	397.896	129.239	67.005	397.873
-77.277	60.847	397.890	129.289	67.007	397.872
-77.349	60.843	397.895	129.339	67.002	397.871
-77.415	60.848	397.885	129.379	67.005	397.858
-77.494	60.842	397.904	129.420	67.005	397.869
-77.559	60.848	397.894	129.470	67.006	397.868
-77.647	60.836	397.903	129.519	67.008	397.867
-77.712	60.834	397.893	129.568	67.003	397.866
-77.800	60.830	397.902	129.619	67.005	397.865
-77.872	60.826	397.906	129.676	67.006	397.876
-77.971	60.836	397.904	129.726	67.007	397.875
-78.060	60.831	397.913	129.792	67.003	397.874
-78.128	60.843	397.903	129.850	66.997	397.885
-78.217	60.859	397.911	129.907	67.007	397.872
-78.290	60.842	397.916	129.972	67.007	397.894
-78.355	60.840	397.906	130.030	67.003	397.881
-78.428	60.843	397.911	130.088	67.004	397.892
-78.501	60.839	397.916	130.145	66.994	397.879
-78.581	60.823	397.910	130.195	67.002	397.878
-78.663	60.827	397.904	130.243	66.998	397.876
-78.743	60.818	397.898	130.291	66.999	397.875
-78.824	60.822	397.893	130.341	66.994	397.874
-78.916	60.833	397.876	130.391	66.989	397.873
-78.998	60.838	397.870	130.441	66.984	397.872
-79.079	60.832	397.889	130.482	66.977	397.884
-79.160	60.843	397.883	130.523	66.980	397.871
-79.233	60.832	397.888	130.581	66.974	397.882
-79.298	60.828	397.904	130.621	66.977	397.868
-79.376	60.815	397.923	130.681	66.971	397.880
-79.458	60.819	397.917	130.747	66.966	397.879
-79.523	60.818	397.907	130.795	66.968	397.877
-79.612	60.820	397.916	130.861	66.977	397.876
-79.687	60.826	397.896	130.918	66.974	397.863
-79.777	60.831	397.880	130.976	66.968	397.874
-79.860	60.828	397.874	131.040	66.977	397.872
-79.934	60.838	397.879	131.090	66.972	397.871
-80.016	60.842	397.873	131.155	66.981	397.870
-80.080	60.844	397.888	131.204	66.983	397.868
-80.146	60.829	397.879	131.261	66.984	397.879
-80.216	60.829	397.908	131.317	66.985	397.890
-80.297	60.820	397.903	131.375	66.981	397.877
-80.369	60.816	397.908	131.416	66.981	397.888
-80.441	60.812	397.913	131.473	66.971	397.875
-80.531	60.801	397.922	131.514	66.978	397.886
-80.605	60.800	397.901	131.564	66.959	397.885
-80.687	60.804	397.896	131.613	66.961	397.884
-80.761	60.801	397.901	131.663	66.956	397.883
-80.843	60.805	397.895	131.712	66.965	397.882
-80.909	60.803	397.886	131.777	66.967	397.881
-80.983	60.806	397.891	131.835	66.968	397.892
-81.046	60.795	397.906	131.892	66.971	397.878
-81.118	60.791	397.911	131.965	66.973	397.889
-81.184	60.783	397.902	132.023	66.973	397.900
-81.257	60.786	397.906	132.087	66.983	397.898
-81.329	60.782	397.911	132.136	66.984	397.897
-81.410	60.779	397.906	132.201	66.994	397.896
-81.492	60.777	397.900	132.258	66.997	397.882
-81.576	60.781	397.895	132.316	66.991	397.894
-81.657	60.778	397.889	132.363	67.000	397.892
-81.723	60.763	397.880	132.413	67.002	397.891
-81.804	60.784	397.899	132.462	67.003	397.890
-81.861	60.775	397.900	132.519	67.007	397.877
-81.934	60.764	397.905	132.569	67.009	397.876
-81.998	60.767	397.921	132.610	67.009	397.887
-82.063	60.751	397.912	132.668	67.002	397.899
-82.136	60.748	397.917	132.724	67.006	397.885
-82.201	60.746	397.907	132.783	67.007	397.897
-82.283	60.736	397.902	132.830	67.015	397.895
-82.365	60.734	397.897	132.896	67.025	397.894
-82.438	60.737	397.901	132.960	67.041	397.892
-82.514	60.729	397.882	133.026	67.036	397.891
-82.588	60.726	397.887	133.090	67.052	397.889
-82.660	60.736	397.892	133.147	67.053	397.900
-82.733	60.725	397.897	133.211	67.062	397.898
-82.797	60.707	397.913	133.267	67.066	397.885
-82.864	60.685	397.904	133.326	67.066	397.896
-82.944	60.686	397.923	133.382	67.070	397.883
-83.009	60.664	397.914	133.430	67.079	397.882
-83.082	60.667	397.919	133.488	67.082	397.869
-83.156	60.659	397.900	133.537	67.091	397.868
-83.237	60.656	397.894	133.579	67.084	397.879
-83.311	60.653	397.899	133.636	67.094	397.866
-83.386	60.673	397.879	133.695	67.095	397.877
-83.460	60.669	397.885	133.743	67.097	397.876
-83.532	60.658	397.890	133.794	67.098	397.876
-83.597	60.657	397.880	133.859	67.108	397.875
-83.669	60.653	397.885	133.916	67.115	397.886
-83.732	60.648	397.901	133.982	67.111	397.885
-83.805	60.638	397.906	134.048	67.120	397.883
-83.869	60.629	397.897	134.105	67.127	397.895
-83.943	60.626	397.902	134.169	67.123	397.893
-84.024	60.616	397.897	134.234	67.146	397.892
-84.096	60.612	397.902	134.300	67.141	397.891
-84.177	60.609	397.897	134.357	67.149	397.902
-84.252	60.626	397.902	134.416	67.152	397.889
-84.325	60.612	397.882	134.472	67.156	397.875
-84.398	60.615	397.887	134.529	67.156	397.886
-84.472	60.611	397.892	134.580	67.158	397.886
-84.528	60.609	397.894	134.636	67.162	397.872
-84.600	60.605	397.899	134.687	67.160	397.896
-84.656	60.602	397.900	134.744	67.150	397.883
-84.729	60.592	397.905	134.793	67.156	397.907
-84.792	60.590	397.896	134.860	67.158	397.906
-84.866	60.586	397.901	134.909	67.153	397.905
-84.946	60.584	397.896	134.976	67.155	397.904
-85.012	60.575	397.887	135.042	67.175	397.928
-85.094	60.579	397.881	135.115	67.173	397.914
-85.167	60.575	397.887	135.180	67.175	397.913
-85.249	60.579	397.881	135.229	67.190	397.912
-85.322	60.583	397.886	135.295	67.186	397.911
-85.387	60.578	397.902	135.360	67.188	397.910
-85.453	60.583	397.893	135.426	67.184	397.909
-85.526	60.586	397.898	135.474	67.179	397.907
-85.597	60.562	397.903	135.533	67.189	397.895
-85.652	60.566	397.905	135.600	67.171	397.894
-85.727	60.559	397.885	135.649	67.180	397.893
-85.807	60.563	397.880	135.698	67.168	397.892
-85.873	60.561	397.871	135.748	67.169	397.892
-85.954	60.558	397.865	135.814	67.165	397.891
-86.027	60.561	397.870	135.863	67.173	397.890
-86.103	60.574	397.851	135.921	67.167	397.902
-86.176	60.577	397.856	135.979	67.175	397.913
-86.249	60.580	397.861	136.053	67.172	397.900
-86.314	60.576	397.877	136.118	67.181	397.898
-86.378	60.581	397.868	136.175	67.182	397.909
-86.452	60.577	397.873	136.249	67.186	397.896
-86.525	60.567	397.878	136.322	67.180	397.907
-86.588	60.562	397.894	136.379	67.181	397.918
-86.660	60.558	397.899	136.435	67.184	397.905
-86.735	60.557	397.880	136.501	67.180	397.904
-86.808	60.561	397.885	136.558	67.190	397.891
-86.884	60.573	397.866	136.616	67.177	397.902
-86.950	60.579	397.856	136.674	67.181	397.889
-87.024	60.575	397.862	136.723	67.182	397.888
-87.089	60.587	397.853	136.781	67.176	397.900
-87.162	60.590	397.858	136.846	67.179	397.899
-87.220	60.594	397.859	136.896	67.180	397.898
-87.291	60.590	397.864	136.953	67.181	397.909
-87.363	60.587	397.870	137.019	67.183	397.909
-87.426	60.582	397.886	137.084	67.192	397.908
-87.491	60.580	397.876	137.158	67.200	397.919
-87.563	60.577	397.882	137.224	67.203	397.918
-87.629	60.582	397.873	137.289	67.198	397.916
-87.709	60.583	397.892	137.354	67.207	397.915
-87.785	60.596	397.873	137.419	67.210	397.914
-87.859	60.592	397.878	137.484	67.212	397.913
-87.932	60.595	397.884	137.549	67.221	397.912
-88.007	60.591	397.889	137.606	67.225	397.899
-88.065	60.599	397.866	137.656	67.226	397.898
-88.129	60.601	397.881	137.712	67.223	397.885
-88.195	60.606	397.872	137.770	67.217	397.897
-88.268	60.602	397.878	137.828	67.227	397.884
-88.325	60.593	397.880	137.885	67.214	397.895
-88.405	60.597	397.874	137.951	67.230	397.894
-88.464	60.601	397.876	138.007	67.224	397.905
-88.536	60.584	397.881	138.072	67.223	397.928
-88.611	60.590	397.862	138.138	67.226	397.928
-88.685	60.599	397.867	138.203	67.228	397.927
-88.750	60.591	397.858	138.284	67.231	397.925
-88.824	60.601	397.864	138.351	67.233	397.925
-88.898	60.597	397.869	138.415	67.229	397.923
-88.961	60.586	397.886	138.479	67.238	397.922
-89.028	60.584	397.877	138.545	67.234	397.921
-89.091	60.579	397.893	138.601	67.237	397.908
-89.163	60.576	397.898	138.667	67.246	397.907
-89.220	60.566	397.900	138.723	67.250	397.894
-89.293	60.562	397.905	138.773	67.245	397.893
-89.357	60.554	397.896	138.839	67.254	397.892
-89.424	60.552	397.888	138.895	67.257	397.879
-89.498	60.551	397.868	138.945	67.263	397.903
-89.571	60.554	397.874	139.012	67.252	397.902
-89.637	60.553	397.865	139.085	67.260	397.914
-89.703	60.565	397.856	139.150	67.269	397.913
-89.766	60.553	397.872	139.223	67.270	397.924
-89.833	60.551	397.863	139.290	67.272	397.923
-89.895	60.554	397.879	139.355	67.281	397.922
-89.962	60.552	397.870	139.420	67.284	397.921
-90.024	60.540	397.886	139.486	67.293	397.920
-90.088	60.525	397.877	139.560	67.290	397.907
-90.152	60.514	397.893	139.618	67.294	397.895
-90.223	60.503	397.899	139.675	67.294	397.906
-90.295	60.499	397.904	139.734	67.284	397.894
-90.367	60.488	397.910	139.799	67.293	397.893
-90.434	60.487	397.901	139.849	67.288	397.892
-90.499	60.485	397.892	139.915	67.290	397.892
-90.565	60.483	397.884	139.980	67.293	397.891
-90.636	60.473	397.889	140.039	67.293	397.903
-90.693	60.477	397.891	140.112	67.294	397.914
-90.750	60.468	397.893	140.186	67.295	397.925
-90.815	60.466	397.884	140.251	67.295	397.949
-90.878	60.454	397.900	140.325	67.289	397.960
-90.943	60.453	397.891	140.398	67.300	397.947
-90.998	60.443	397.893	140.464	67.309	397.946
-91.070	60.439	397.898	140.529	67.311	397.945
-91.126	60.437	397.900	140.595	67.307	397.944
-91.201	60.422	397.881	140.651	67.310	397.931
-91.273	60.418	397.886	140.725	67.321	397.918
-91.330	60.423	397.888	140.783	67.325	397.906
-91.402	60.419	397.893	140.849	67.320	397.905
-91.468	60.410	397.885	140.915	67.316	397.904
-91.541	60.413	397.890	140.974	67.316	397.916
-91.597	60.404	397.892	141.039	67.305	397.916
-91.669	60.400	397.898	141.106	67.307	397.915
-91.725	60.397	397.899	141.171	67.313	397.939
-91.796	60.387	397.905	141.244	67.324	397.926
-91.847	60.386	397.892	141.325	67.324	397.949
-91.911	60.378	397.884	141.391	67.319	397.948
-91.983	60.374	397.889	141.465	67.330	397.935
-92.049	60.379	397.880	141.530	67.333	397.934
-92.114	60.370	397.872	141.595	67.335	397.933
-92.180	60.375	397.863	141.668	67.346	397.920
-92.247	60.374	397.854	141.724	67.343	397.907
-92.312	60.369	397.871	141.791	67.345	397.907
-92.371	60.369	397.848	141.857	67.340	397.906
-92.435	60.372	397.864	141.913	67.344	397.893
-92.502	60.370	397.855	141.971	67.337	397.905
-92.565	60.365	397.871	142.036	67.340	397.904
-92.622	60.356	397.873	142.101	67.342	397.903
-92.685	60.344	397.889	142.167	67.338	397.903
-92.749	60.346	397.905	142.240	67.339	397.914
-92.824	60.339	397.886	142.314	67.333	397.925
-92.887	60.334	397.903	142.386	67.348	397.936
-92.943	60.331	397.904	142.468	67.358	397.936
-93.009	60.336	397.895	142.534	67.353	397.935
-93.084	60.336	397.876	142.599	67.355	397.934
-93.141	60.340	397.878	142.663	67.358	397.933
-93.207	60.345	397.869	142.737	67.355	397.921
-93.271	60.354	397.885	142.805	67.343	397.920
-93.337	60.359	397.877	142.870	67.355	397.895
-93.393	60.356	397.878	142.936	67.351	397.895
-93.449	60.354	397.880	143.002	67.353	397.895
-93.506	60.365	397.881	143.060	67.340	397.906
-93.573	60.356	397.873	143.127	67.335	397.906
-93.627	60.353	397.875	143.201	67.343	397.918
-93.699	60.350	397.880	143.265	67.352	397.917
-93.772	60.353	397.886	143.338	67.360	397.928
-93.839	60.351	397.878	143.412	67.355	397.940
-93.903	60.353	397.894	143.477	67.364	397.939
-93.979	60.366	397.875	143.549	67.365	397.950
-94.043	60.361	397.891	143.624	67.362	397.938
-94.110	60.380	397.882	143.688	67.371	397.936
-94.177	60.371	397.874	143.761	67.375	397.923
-94.234	60.376	397.876	143.827	67.371	397.923
-94.291	60.380	397.877	143.900	67.375	397.910
-94.357	60.389	397.894	143.959	67.364	397.898
-94.422	60.387	397.885	144.023	67.360	397.897
-94.488	60.385	397.876	144.090	67.362	397.896
-94.551	60.384	397.867	144.163	67.363	397.908
-94.603	60.390	397.855	144.219	67.364	397.919
-94.676	60.393	397.861	144.285	67.359	397.919
-94.742	60.398	397.852	144.359	67.367	397.931
-94.808	60.403	397.843	144.432	67.368	397.942
-94.875	60.401	397.835	144.505	67.376	397.953
-94.933	60.399	397.837	144.578	67.380	397.940
-95.005	60.408	397.843	144.645	67.383	397.940
-95.063	60.406	397.845	144.726	67.385	397.939
-95.135	60.416	397.850	144.784	67.382	397.927
-95.190	60.403	397.877	144.857	67.393	397.914
-95.256	60.408	397.868	144.924	67.381	397.914
-95.313	60.413	397.870	144.989	67.384	397.913
-95.385	60.409	397.876	145.064	67.388	397.901
-95.440	60.392	397.878	145.121	67.381	397.913
-95.496	60.390	397.880	145.188	67.383	397.913
-95.562	60.402	397.871	145.261	67.391	397.924
-95.627	60.393	397.863	145.334	67.392	397.936
-95.693	60.398	397.854	145.400	67.402	397.935
-95.751	60.395	397.856	145.473	67.409	397.947
-95.826	60.415	397.837	145.554	67.412	397.946
-95.874	60.405	397.849	145.628	67.420	397.958
-95.939	60.403	397.841	145.710	67.416	397.957
-95.996	60.407	397.843	145.775	67.428	397.932
-96.043	60.390	397.855	145.841	67.424	397.932
-96.101	60.387	397.857	145.914	67.428	397.919
-96.164	60.379	397.849	145.981	67.430	397.919
-96.228	60.381	397.865	146.046	67.418	397.919
-96.285	60.358	397.867	146.120	67.429	397.906
-96.349	60.356	397.859	146.179	67.423	397.918
-96.412	60.337	397.875	146.260	67.419	397.917
-96.475	60.333	397.892	146.325	67.435	397.917
-96.534	60.319	397.869	146.392	67.434	397.942
-96.597	60.315	397.885	146.465	67.435	397.953
-96.663	60.313	397.877	146.538	67.446	397.940
-96.714	60.312	397.865	146.612	67.461	397.952
-96.770	60.310	397.867	146.693	67.464	397.952
-96.828	60.307	397.869	146.753	67.477	397.964
-96.893	60.305	397.860	146.834	67.483	397.939
-96.933	60.304	397.858	146.899	67.486	397.938
-96.989	60.301	397.860	146.966	67.501	397.939
-97.045	60.298	397.862	147.039	67.505	397.926
-97.100	60.289	397.864	147.107	67.501	397.926
-97.157	60.279	397.866	147.172	67.510	397.926
-97.212	60.263	397.868	147.245	67.511	397.938
-97.277	60.268	397.859	147.312	67.513	397.938
-97.342	60.259	397.851	147.385	67.521	397.949
-97.405	60.261	397.867	147.466	67.524	397.949
-97.454	60.254	397.855	147.525	67.524	397.961
-97.521	60.252	397.846	147.605	67.541	397.960
-97.579	60.250	397.848	147.687	67.550	397.960
-97.644	60.241	397.840	147.752	67.559	397.959
-97.702	60.238	397.842	147.825	67.550	397.947
-97.758	60.229	397.845	147.900	67.554	397.934
-97.816	60.226	397.847	147.965	67.556	397.934
-97.872	60.223	397.849	148.031	67.551	397.934
-97.927	60.214	397.851	148.105	67.548	397.921
-97.975	60.204	397.863	148.171	67.544	397.921
-98.033	60.197	397.840	148.236	67.546	397.921
-98.091	60.201	397.842	148.302	67.541	397.921
-98.155	60.186	397.834	148.375	67.549	397.932
-98.204	60.185	397.822	148.448	67.550	397.944
-98.260	60.182	397.823	148.515	67.552	397.944
-98.327	60.181	397.815	148.588	67.560	397.956
-98.384	60.185	397.817	148.669	67.563	397.955
-98.441	60.192	397.794	148.752	67.566	397.955
-98.499	60.189	397.796	148.817	67.575	397.955
-98.562	60.184	397.813	148.890	67.579	397.942
-98.621	60.189	397.815	148.956	67.574	397.942
-98.667	60.178	397.827	149.030	67.571	397.930
-98.717	60.191	397.815	149.097	67.574	397.930
-98.771	60.179	397.842	149.163	67.569	397.930
-98.844	60.182	397.848	149.237	67.563	397.942
-98.883	60.173	397.846	149.303	67.565	397.942
-98.946	60.169	397.862	149.370	67.567	397.942
-99.003	60.159	397.864	149.442	67.568	397.954
-99.069	60.164	397.856	149.515	67.570	397.966
-99.118	60.164	397.843	149.590	67.570	397.978
-99.182	60.159	397.860	149.670	67.587	397.978
-99.233	60.165	397.848	149.743	67.588	397.989
-99.299	60.170	397.839	149.826	67.591	397.989
-99.356	60.174	397.841	149.882	67.587	397.977
-99.407	60.174	397.829	149.964	67.583	397.976
-99.463	60.171	397.831	150.021	67.587	397.964
-99.511	60.174	397.844	150.095	67.584	397.952
-99.560	60.164	397.856	150.160	67.586	397.951
-99.619	60.178	397.833	150.225	67.588	397.951
-99.667	60.167	397.846	150.299	67.583	397.963
-99.724	60.172	397.848	150.356	67.572	397.951
-99.780	60.169	397.850	150.431	67.573	397.963
-99.837	60.166	397.852	150.504	67.574	397.975
