NO_OF_FRAMES	3504
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 11:25:10.388	122191.77284320
DATA_INCLUDED	3D
MARKER_NAMES	a	b
TRAJECTORY_TYPES	Measured	Measured
a X	a Y	a Z	b X	b Y	b Z	
-427.875	50.123	397.600	574.409	80.273	401.088
-427.476	50.140	397.589	574.067	80.293	401.049
-427.081	50.141	397.597	573.710	80.288	401.039
-426.687	50.162	397.605	573.385	80.312	401.020
-426.285	50.172	397.593	573.031	80.288	401.053
-425.901	50.201	397.593	572.693	80.299	401.028
-425.504	50.202	397.600	572.345	80.303	401.010
-425.107	50.239	397.590	572.013	80.307	401.041
-424.696	50.262	397.587	571.672	80.307	401.042
-424.311	50.277	397.588	571.315	80.296	401.034
-423.920	50.309	397.613	570.982	80.318	401.026
-423.521	50.318	397.605	570.627	80.295	401.059
-423.121	50.362	397.594	570.294	80.310	401.050
-422.753	50.379	397.622	569.929	80.310	401.054
-422.354	50.409	397.613	569.585	80.309	401.014
-421.958	50.424	397.622	569.238	80.321	401.038
-421.568	50.454	397.604	568.896	80.315	401.039
-421.187	50.473	397.624	568.557	80.332	401.015
-420.797	50.497	397.607	568.190	80.326	401.017
-420.398	50.534	397.599	567.863	80.326	401.025
-420.002	50.534	397.610	567.504	80.301	401.015
-419.606	50.555	397.620	567.172	80.303	401.010
-419.225	50.567	397.641	566.819	80.301	400.980
-418.818	50.579	397.614	566.467	80.294	400.991
-418.425	50.605	397.582	566.140	80.294	401.000
-418.032	50.623	397.610	565.786	80.285	400.970
-417.637	50.644	397.622	565.443	80.299	400.972
-417.242	50.677	397.588	565.094	80.288	400.956
-416.837	50.703	397.562	564.761	80.303	400.951
-416.453	50.730	397.567	564.412	80.292	400.937
-416.059	50.735	397.596	564.070	80.286	400.939
-415.658	50.778	397.588	563.733	80.285	400.958
-415.261	50.799	397.599	563.390	80.265	400.961
-414.885	50.847	397.593	563.045	80.284	400.924
-414.474	50.863	397.596	562.699	80.255	400.951
-414.083	50.893	397.581	562.385	80.267	400.967
-413.680	50.931	397.618	562.036	80.257	400.953
-413.307	50.943	397.632	561.698	80.247	400.933
-412.898	50.971	397.592	561.354	80.247	400.935
-412.500	50.998	397.603	561.030	80.232	400.960
-412.113	51.019	397.608	560.698	80.220	400.957
-411.726	51.046	397.612	560.358	80.197	400.934
-411.339	51.060	397.618	560.028	80.202	400.904
-410.956	51.078	397.596	559.680	80.179	400.931
-410.574	51.102	397.620	559.348	80.160	400.928
-410.181	51.112	397.608	559.000	80.142	400.917
-409.799	51.136	397.587	558.662	80.114	400.936
-409.402	51.155	397.557	558.327	80.102	400.930
-409.027	51.167	397.572	557.969	80.050	400.925
-408.639	51.181	397.577	557.645	80.032	400.913
-408.245	51.184	397.566	557.294	80.022	400.900
-407.862	51.194	397.546	556.966	80.008	400.912
-407.473	51.194	397.553	556.633	79.982	400.909
-407.089	51.212	397.577	556.284	79.957	400.898
-406.696	51.208	397.567	555.951	79.945	400.895
-406.308	51.235	397.529	555.617	79.926	400.891
-405.917	51.228	397.536	555.278	79.918	400.912
-405.531	51.233	397.560	554.931	79.893	400.903
-405.143	51.233	397.569	554.599	79.891	400.875
-404.768	51.257	397.540	554.256	79.877	400.882
-404.393	51.235	397.560	553.936	79.851	400.884
-404.021	51.250	397.548	553.591	79.849	400.852
-403.621	51.256	397.564	553.254	79.831	400.845
-403.246	51.273	397.537	552.931	79.819	400.835
-402.879	51.272	397.546	552.594	79.790	400.859
-402.513	51.277	397.555	552.252	79.774	400.839
-402.130	51.285	397.553	551.914	79.765	400.861
-401.754	51.289	397.526	551.564	79.733	400.850
-401.382	51.284	397.562	551.225	79.723	400.835
-401.014	51.276	397.571	550.879	79.676	400.837
-400.629	51.293	397.554	550.543	79.658	400.833
-400.259	51.305	397.560	550.209	79.632	400.833
-399.880	51.292	397.564	549.875	79.619	400.832
-399.511	51.291	397.573	549.534	79.615	400.814
-399.131	51.291	397.575	549.192	79.598	400.795
-398.748	51.299	397.574	548.862	79.591	400.809
-398.381	51.304	397.585	548.512	79.566	400.800
-398.004	51.288	397.604	548.178	79.560	400.801
-397.629	51.312	397.579	547.841	79.554	400.797
-397.256	51.320	397.572	547.512	79.540	400.812
-396.888	51.318	397.582	547.177	79.527	400.812
-396.517	51.319	397.577	546.841	79.521	400.811
-396.145	51.333	397.570	546.515	79.510	400.802
-395.758	51.329	397.554	546.180	79.491	400.801
-395.381	51.327	397.574	545.860	79.477	400.807
-395.017	51.316	397.604	545.532	79.473	400.796
-394.635	51.316	397.607	545.196	79.454	400.795
-394.252	51.310	397.609	544.860	79.461	400.794
-393.871	51.303	397.613	544.524	79.435	400.793
-393.492	51.294	397.633	544.179	79.428	400.802
-393.125	51.311	397.601	543.852	79.423	400.793
-392.733	51.318	397.612	543.497	79.408	400.811
-392.375	51.316	397.617	543.167	79.387	400.826
-391.983	51.295	397.631	542.833	79.351	400.798
-391.624	51.327	397.588	542.492	79.347	400.785
-391.246	51.330	397.566	542.163	79.312	400.801
-390.888	51.342	397.570	541.820	79.321	400.786
-390.506	51.328	397.575	541.483	79.308	400.786
-390.119	51.344	397.562	541.157	79.297	400.778
-389.735	51.351	397.564	540.806	79.298	400.773
-389.367	51.368	397.533	540.477	79.293	400.763
-388.990	51.372	397.556	540.133	79.285	400.775
-388.612	51.375	397.534	539.799	79.289	400.751
-388.220	51.381	397.548	539.457	79.291	400.737
-387.851	51.399	397.517	539.113	79.294	400.722
-387.474	51.396	397.541	538.785	79.289	400.714
-387.092	51.415	397.502	538.439	79.295	400.724
-386.700	51.427	397.515	538.107	79.291	400.703
-386.331	51.432	397.530	537.774	79.297	400.718
-385.953	51.436	397.554	537.446	79.305	400.712
-385.571	51.461	397.515	537.109	79.306	400.713
-385.193	51.465	397.539	536.766	79.308	400.701
-384.819	51.479	397.536	536.453	79.309	400.700
-384.438	51.492	397.543	536.107	79.301	400.712
-384.073	51.534	397.529	535.782	79.312	400.680
-383.699	51.534	397.527	535.455	79.300	400.674
-383.340	51.552	397.533	535.122	79.299	400.691
-382.971	51.557	397.549	534.803	79.302	400.676
-382.602	51.581	397.564	534.457	79.307	400.688
-382.219	51.594	397.571	534.138	79.297	400.673
-381.848	51.585	397.586	533.801	79.297	400.677
-381.480	51.617	397.602	533.479	79.296	400.687
-381.106	51.630	397.600	533.136	79.298	400.675
-380.723	51.650	397.608	532.789	79.284	400.687
-380.349	51.650	397.607	532.470	79.286	400.673
-379.961	51.679	397.596	532.115	79.277	400.695
-379.586	51.686	397.595	531.796	79.266	400.681
-379.198	51.714	397.584	531.444	79.260	400.679
-378.814	51.721	397.592	531.106	79.253	400.683
-378.442	51.734	397.593	530.792	79.247	400.684
-378.063	51.756	397.574	530.438	79.222	400.678
-377.684	51.806	397.555	530.113	79.213	400.649
-377.301	51.805	397.565	529.776	79.206	400.654
-376.927	51.832	397.564	529.446	79.207	400.648
-376.535	51.857	397.538	529.118	79.219	400.616
-376.171	51.898	397.528	528.767	79.205	400.616
-375.796	51.911	397.528	528.452	79.200	400.617
-375.409	51.946	397.520	528.114	79.186	400.621
-375.025	51.964	397.486	527.778	79.189	400.601
-374.667	51.996	397.496	527.446	79.178	400.584
-374.295	52.007	397.513	527.113	79.176	400.603
-373.922	52.033	397.514	526.807	79.172	400.596
-373.547	52.053	397.516	526.454	79.165	400.595
-373.174	52.066	397.518	526.135	79.154	400.583
-372.802	52.091	397.535	525.823	79.134	400.588
-372.428	52.104	397.537	525.484	79.121	400.593
-372.044	52.123	397.548	525.166	79.126	400.554
-371.674	52.133	397.567	524.828	79.099	400.560
-371.298	52.146	397.569	524.525	79.087	400.556
-370.934	52.173	397.562	524.186	79.087	400.561
-370.549	52.186	397.573	523.851	79.063	400.542
-370.183	52.213	397.566	523.531	79.072	400.531
-369.799	52.232	397.578	523.195	79.033	400.576
-369.419	52.247	397.563	522.875	79.022	400.565
-369.038	52.257	397.592	522.537	78.994	400.572
-368.669	52.273	397.569	522.193	78.969	400.563
-368.283	52.292	397.580	521.892	78.936	400.569
-367.922	52.315	397.548	521.550	78.905	400.601
-367.528	52.327	397.569	521.225	78.902	400.575
-367.170	52.341	397.555	520.889	78.885	400.557
-366.775	52.346	397.575	520.563	78.854	400.596
-366.403	52.362	397.553	520.251	78.850	400.575
-366.027	52.368	397.557	519.905	78.815	400.593
-365.661	52.381	397.552	519.598	78.821	400.550
-365.294	52.394	397.547	519.264	78.805	400.572
-364.932	52.418	397.516	518.941	78.784	400.586
-364.569	52.415	397.529	518.624	78.782	400.553
-364.207	52.431	397.499	518.272	78.748	400.556
-363.834	52.435	397.520	517.983	78.759	400.532
-363.472	52.465	397.489	517.651	78.723	400.556
-363.094	52.464	397.493	517.316	78.712	400.541
-362.736	52.471	397.481	516.999	78.710	400.508
-362.364	52.474	397.504	516.656	78.686	400.539
-362.008	52.488	397.493	516.352	78.697	400.510
-361.629	52.487	397.497	516.014	78.676	400.519
-361.277	52.498	397.503	515.686	78.673	400.494
-360.903	52.495	397.525	515.358	78.647	400.495
-360.544	52.495	397.513	515.020	78.621	400.543
-360.177	52.501	397.511	514.703	78.619	400.510
-359.815	52.505	397.527	514.361	78.578	400.514
-359.450	52.502	397.541	514.036	78.570	400.530
-359.092	52.509	397.530	513.729	78.558	400.525
-358.724	52.501	397.529	513.380	78.536	400.543
-358.361	52.491	397.545	513.071	78.542	400.500
-358.007	52.496	397.551	512.731	78.528	400.510
-357.654	52.507	397.557	512.413	78.511	400.542
-357.279	52.488	397.539	512.102	78.507	400.525
-356.920	52.490	397.572	511.748	78.486	400.530
-356.557	52.485	397.545	511.450	78.489	400.518
-356.194	52.489	397.561	511.119	78.475	400.519
-355.829	52.498	397.533	510.793	78.458	400.497
-355.461	52.485	397.576	510.474	78.476	400.465
-355.101	52.485	397.566	510.140	78.454	400.489
-354.733	52.497	397.565	509.843	78.456	400.480
-354.374	52.504	397.556	509.507	78.431	400.466
-353.996	52.496	397.565	509.170	78.426	400.452
-353.640	52.507	397.571	508.857	78.435	400.436
-353.252	52.490	397.547	508.523	78.399	400.462
-352.898	52.514	397.554	508.215	78.404	400.423
-352.528	52.507	397.554	507.875	78.396	400.434
-352.183	52.538	397.551	507.558	78.383	400.441
-351.804	52.537	397.560	507.259	78.388	400.458
-351.464	52.545	397.534	506.897	78.356	400.448
-351.080	52.547	397.569	506.578	78.373	400.417
-350.731	52.547	397.553	506.253	78.371	400.435
-350.351	52.559	397.561	505.933	78.355	400.467
-349.988	52.581	397.536	505.605	78.358	400.446
-349.614	52.570	397.563	505.257	78.351	400.442
-349.253	52.577	397.555	504.942	78.344	400.452
-348.875	52.582	397.565	504.623	78.317	400.457
-348.515	52.595	397.557	504.292	78.304	400.459
-348.146	52.600	397.559	503.981	78.323	400.419
-347.777	52.620	397.559	503.640	78.294	400.432
-347.403	52.634	397.544	503.338	78.300	400.446
-347.035	52.647	397.546	503.012	78.289	400.428
-346.668	52.643	397.564	502.669	78.275	400.439
-346.309	52.663	397.557	502.359	78.287	400.400
-345.953	52.679	397.524	502.036	78.260	400.457
-345.589	52.695	397.543	501.716	78.264	400.428
-345.233	52.699	397.553	501.393	78.279	400.423
-344.864	52.718	397.556	501.056	78.260	400.412
-344.508	52.734	397.523	500.748	78.274	400.413
-344.129	52.752	397.534	500.408	78.252	400.427
-343.774	52.756	397.545	500.088	78.256	400.398
-343.404	52.761	397.548	499.768	78.273	400.369
-343.048	52.770	397.517	499.447	78.250	400.403
-342.670	52.775	397.530	499.134	78.245	400.390
-342.324	52.793	397.532	498.804	78.248	400.370
-341.955	52.793	397.579	498.485	78.232	400.341
-341.600	52.808	397.549	498.174	78.236	400.368
-341.207	52.815	397.554	497.836	78.210	400.358
-340.876	52.837	397.565	497.523	78.219	400.345
-340.496	52.835	397.578	497.186	78.206	400.337
-340.142	52.857	397.548	496.882	78.205	400.352
-339.757	52.871	397.544	496.561	78.206	400.351
-339.408	52.898	397.531	496.215	78.202	400.325
-339.032	52.920	397.560	495.901	78.204	400.312
-338.668	52.949	397.538	495.591	78.194	400.340
-338.286	52.974	397.550	495.267	78.182	400.336
-337.926	52.986	397.546	494.937	78.191	400.318
-337.556	52.991	397.552	494.605	78.170	400.324
-337.191	53.033	397.530	494.288	78.169	400.337
-336.820	53.052	397.534	493.975	78.164	400.326
-336.460	53.064	397.531	493.641	78.137	400.330
-336.103	53.074	397.544	493.317	78.124	400.327
-335.732	53.132	397.504	493.007	78.088	400.355
-335.361	53.137	397.511	492.692	78.076	400.342
-334.996	53.160	397.533	492.362	78.078	400.325
-334.635	53.186	397.529	492.052	78.066	400.325
-334.249	53.206	397.526	491.743	78.066	400.329
-333.904	53.223	397.533	491.426	78.051	400.343
-333.514	53.241	397.556	491.111	78.039	400.330
-333.163	53.253	397.545	490.798	78.034	400.320
-332.783	53.278	397.560	490.478	78.027	400.332
-332.440	53.291	397.540	490.163	78.022	400.320
-332.055	53.299	397.581	489.850	78.017	400.310
-331.699	53.328	397.554	489.534	77.998	400.298
-331.319	53.332	397.570	489.226	77.985	400.302
-330.962	53.347	397.543	488.917	77.972	400.306
-330.596	53.349	397.568	488.602	77.953	400.295
-330.250	53.373	397.575	488.282	77.950	400.271
-329.865	53.387	397.575	487.973	77.936	400.274
-329.508	53.402	397.548	487.657	77.914	400.290
-329.141	53.390	397.574	487.336	77.904	400.266
-328.791	53.430	397.564	487.027	77.891	400.269
-328.421	53.451	397.544	486.703	77.877	400.269
-328.060	53.463	397.544	486.395	77.864	400.275
-327.702	53.466	397.560	486.072	77.830	400.275
-327.351	53.485	397.551	485.740	77.822	400.286
-326.989	53.491	397.551	485.432	77.792	400.264
-326.636	53.524	397.541	485.119	77.775	400.293
-326.288	53.527	397.549	484.790	77.750	400.279
-325.912	53.547	397.541	484.483	77.726	400.257
-325.557	53.560	397.531	484.159	77.726	400.258
-325.180	53.573	397.523	483.850	77.713	400.264
-324.850	53.585	397.513	483.535	77.694	400.255
-324.474	53.586	397.549	483.218	77.696	400.245
-324.130	53.593	397.532	482.906	77.680	400.211
-323.765	53.604	397.531	482.595	77.663	400.243
-323.428	53.608	397.532	482.279	77.658	400.234
-323.058	53.603	397.558	481.979	77.638	400.230
-322.706	53.623	397.550	481.654	77.638	400.232
-322.350	53.615	397.542	481.354	77.612	400.228
-322.009	53.629	397.569	481.045	77.592	400.234
-321.645	53.634	397.570	480.730	77.586	400.228
-321.275	53.641	397.554	480.422	77.583	400.208
-320.945	53.645	397.546	480.105	77.560	400.226
-320.577	53.634	397.575	479.790	77.548	400.219
-320.248	53.631	397.567	479.474	77.542	400.210
-319.883	53.643	397.568	479.156	77.540	400.228
-319.540	53.649	397.554	478.849	77.523	400.210
-319.176	53.628	397.599	478.539	77.522	400.218
-318.841	53.635	397.575	478.212	77.512	400.244
-318.470	53.635	397.560	477.905	77.495	400.227
-318.126	53.641	397.545	477.580	77.488	400.229
-317.775	53.630	397.555	477.262	77.472	400.247
-317.410	53.649	397.557	476.952	77.455	400.227
-317.060	53.631	397.568	476.619	77.440	400.241
-316.692	53.645	397.556	476.317	77.434	400.237
-316.352	53.642	397.558	476.016	77.421	400.236
-315.976	53.639	397.569	475.677	77.407	400.234
-315.633	53.658	397.556	475.377	77.412	400.207
-315.262	53.659	397.542	475.075	77.402	400.232
-314.923	53.669	397.545	474.752	77.405	400.211
-314.569	53.648	397.583	474.445	77.400	400.194
-314.224	53.680	397.526	474.119	77.393	400.198
-313.873	53.669	397.538	473.821	77.397	400.172
-313.520	53.687	397.534	473.511	77.383	400.182
-313.178	53.671	397.537	473.178	77.374	400.197
-312.815	53.688	397.542	472.889	77.379	400.162
-312.470	53.694	397.528	472.578	77.371	400.171
-312.095	53.678	397.543	472.254	77.357	400.176
-311.764	53.688	397.537	471.970	77.354	400.155
-311.389	53.685	397.551	471.643	77.353	400.158
-311.055	53.705	397.530	471.329	77.351	400.128
-310.685	53.693	397.561	471.023	77.346	400.114
-310.347	53.710	397.566	470.694	77.329	400.143
-309.989	53.715	397.560	470.404	77.334	400.109
-309.635	53.726	397.558	470.078	77.326	400.113
-309.288	53.732	397.544	469.753	77.312	400.119
-308.939	53.734	397.559	469.471	77.308	400.101
-308.595	53.760	397.547	469.141	77.305	400.129
-308.230	53.778	397.552	468.832	77.314	400.114
-307.883	53.790	397.540	468.530	77.307	400.115
-307.528	53.803	397.579	468.195	77.299	400.129
-307.203	53.830	397.549	467.911	77.315	400.111
-306.818	53.833	397.573	467.594	77.309	400.106
-306.482	53.846	397.553	467.266	77.285	400.136
-306.126	53.873	397.591	466.976	77.290	400.103
-305.778	53.887	397.564	466.646	77.286	400.133
-305.426	53.889	397.578	466.329	77.260	400.128
-305.071	53.901	397.577	466.034	77.248	400.117
-304.730	53.911	397.582	465.706	77.224	400.148
-304.355	53.921	397.599	465.400	77.222	400.110
-304.013	53.936	397.562	465.098	77.222	400.112
-303.639	53.939	397.579	464.763	77.200	400.128
-303.317	53.950	397.567	464.481	77.213	400.085
-302.937	53.962	397.568	464.162	77.190	400.106
-302.602	54.002	397.548	463.845	77.177	400.104
-302.226	53.992	397.565	463.555	77.188	400.073
-301.881	54.017	397.555	463.236	77.165	400.094
-301.524	54.015	397.555	462.932	77.165	400.095
-301.164	54.049	397.537	462.649	77.168	400.080
-300.817	54.061	397.527	462.314	77.139	400.096
-300.448	54.069	397.562	462.024	77.143	400.065
-300.100	54.099	397.509	461.730	77.138	400.057
-299.717	54.102	397.537	461.410	77.108	400.079
-299.386	54.119	397.536	461.120	77.113	400.048
-299.011	54.128	397.554	460.801	77.113	400.044
-298.675	54.154	397.536	460.496	77.090	400.072
-298.308	54.158	397.545	460.216	77.095	400.032
-297.964	54.183	397.538	459.894	77.086	400.053
-297.611	54.192	397.554	459.572	77.067	400.039
-297.258	54.224	397.555	459.294	77.068	400.037
-296.905	54.238	397.530	458.968	77.053	400.046
-296.550	54.271	397.572	458.674	77.048	400.040
-296.222	54.297	397.544	458.376	77.037	400.021
-295.852	54.325	397.579	458.055	77.021	400.043
-295.522	54.338	397.553	457.772	77.016	400.028
-295.143	54.358	397.598	457.461	77.001	400.043
-294.810	54.375	397.596	457.133	76.980	400.050
-294.435	54.371	397.617	456.850	76.976	400.036
-294.092	54.399	397.583	456.544	76.959	400.063
-293.731	54.407	397.611	456.225	76.919	400.061
-293.380	54.441	397.587	455.938	76.935	400.044
-293.033	54.446	397.581	455.629	76.893	400.059
-292.667	54.470	397.591	455.327	76.896	400.038
-292.324	54.484	397.559	455.042	76.898	400.023
-291.955	54.491	397.597	454.714	76.877	400.031
-291.621	54.513	397.556	454.415	76.873	400.013
-291.240	54.525	397.560	454.137	76.873	400.013
-290.908	54.555	397.561	453.816	76.837	400.036
-290.540	54.558	397.572	453.541	76.840	400.013
-290.188	54.586	397.550	453.241	76.823	399.994
-289.837	54.587	397.570	452.919	76.799	400.017
-289.484	54.608	397.547	452.644	76.810	399.994
-289.150	54.611	397.549	452.342	76.782	400.000
-288.779	54.630	397.545	452.024	76.762	400.001
-288.450	54.649	397.521	451.749	76.779	399.978
-288.089	54.650	397.551	451.443	76.748	400.008
-287.775	54.661	397.535	451.140	76.734	400.012
-287.401	54.666	397.531	450.843	76.746	399.972
-287.064	54.692	397.517	450.522	76.716	399.997
-286.710	54.680	397.537	450.235	76.715	400.008
-286.369	54.695	397.550	449.944	76.712	399.980
-286.028	54.714	397.534	449.617	76.690	399.992
-285.665	54.708	397.565	449.327	76.687	399.965
-285.336	54.707	397.542	449.032	76.688	399.962
-284.974	54.714	397.573	448.701	76.656	399.996
-284.642	54.720	397.549	448.411	76.660	399.970
-284.279	54.727	397.579	448.109	76.663	399.950
-283.946	54.730	397.583	447.787	76.619	399.975
-283.601	54.725	397.595	447.509	76.619	399.978
-283.254	54.750	397.591	447.208	76.595	399.960
-282.919	54.766	397.594	446.889	76.567	399.962
-282.566	54.754	397.616	446.613	76.571	399.939
-282.241	54.770	397.611	446.301	76.555	399.957
-281.881	54.767	397.616	445.998	76.534	399.964
-281.557	54.777	397.611	445.715	76.546	399.928
-281.213	54.772	397.624	445.404	76.510	399.946
-280.880	54.782	397.629	445.116	76.509	399.958
-280.538	54.773	397.616	444.830	76.524	399.946
-280.176	54.773	397.649	444.513	76.493	399.923
-279.864	54.794	397.609	444.218	76.487	399.921
-279.499	54.774	397.641	443.945	76.492	399.939
-279.179	54.787	397.611	443.632	76.470	399.955
-278.806	54.778	397.611	443.334	76.468	399.915
-278.486	54.779	397.624	443.039	76.476	399.913
-278.136	54.776	397.621	442.732	76.445	399.945
-277.778	54.786	397.629	442.447	76.453	399.934
-277.450	54.787	397.583	442.146	76.455	399.918
-277.087	54.781	397.616	441.826	76.434	399.921
-276.774	54.805	397.604	441.546	76.441	399.925
-276.404	54.801	397.620	441.249	76.432	399.948
-276.069	54.822	397.585	440.939	76.412	399.942
-275.723	54.810	397.599	440.649	76.425	399.893
-275.381	54.818	397.615	440.343	76.421	399.926
-275.052	54.837	397.596	440.047	76.402	399.924
-274.686	54.836	397.588	439.756	76.411	399.901
-274.371	54.846	397.576	439.437	76.404	399.905
-274.017	54.840	397.601	439.132	76.389	399.914
-273.696	54.866	397.572	438.854	76.406	399.893
-273.340	54.865	397.555	438.532	76.375	399.922
-272.992	54.876	397.556	438.233	76.367	399.881
-272.665	54.886	397.553	437.931	76.389	399.867
-272.296	54.881	397.571	437.623	76.344	399.900
-271.978	54.903	397.517	437.329	76.348	399.874
-271.613	54.897	397.552	437.037	76.358	399.850
-271.305	54.918	397.557	436.717	76.323	399.854
-270.943	54.914	397.566	436.438	76.330	399.860
-270.594	54.925	397.567	436.159	76.330	399.866
-270.261	54.930	397.548	435.849	76.303	399.861
-269.908	54.944	397.574	435.557	76.299	399.838
-269.583	54.953	397.573	435.269	76.291	399.854
-269.212	54.956	397.591	434.973	76.278	399.854
-268.891	54.975	397.565	434.680	76.281	399.830
-268.542	54.973	397.607	434.385	76.281	399.831
-268.198	55.001	397.624	434.088	76.261	399.831
-267.857	55.005	397.616	433.801	76.276	399.821
-267.507	55.016	397.618	433.508	76.262	399.825
-267.182	55.032	397.617	433.210	76.249	399.823
-266.811	55.048	397.636	432.915	76.249	399.825
-266.500	55.060	397.601	432.641	76.247	399.845
-266.139	55.063	397.612	432.351	76.232	399.860
-265.814	55.093	397.611	432.043	76.242	399.833
-265.475	55.092	397.646	431.747	76.235	399.834
-265.119	55.118	397.631	431.467	76.215	399.840
-264.790	55.125	397.589	431.179	76.220	399.857
-264.427	55.125	397.627	430.876	76.214	399.844
-264.120	55.136	397.609	430.583	76.197	399.821
-263.733	55.132	397.623	430.294	76.202	399.839
-263.406	55.167	397.581	430.016	76.181	399.846
-263.060	55.161	397.600	429.714	76.162	399.834
-262.721	55.186	397.594	429.420	76.165	399.812
-262.389	55.197	397.578	429.125	76.152	399.815
-262.013	55.208	397.584	428.845	76.131	399.821
-261.696	55.211	397.575	428.551	76.130	399.825
-261.326	55.219	397.597	428.249	76.112	399.813
-260.989	55.247	397.566	427.962	76.086	399.805
-260.646	55.250	397.560	427.679	76.082	399.837
-260.298	55.281	397.564	427.391	76.063	399.828
-259.955	55.278	397.558	427.097	76.033	399.805
-259.584	55.300	397.580	426.794	76.034	399.794
-259.262	55.332	397.555	426.513	76.027	399.801
-258.893	55.354	397.578	426.251	76.002	399.788
-258.577	55.371	397.571	425.948	76.004	399.777
-258.224	55.380	397.574	425.655	75.986	399.755
-257.885	55.404	397.570	425.381	75.980	399.751
-257.557	55.413	397.572	425.094	75.965	399.771
-257.203	55.427	397.602	424.806	75.952	399.763
-256.890	55.453	397.570	424.522	75.943	399.733
-256.511	55.461	397.603	424.235	75.930	399.727
-256.194	55.484	397.596	423.953	75.920	399.761
-255.837	55.470	397.627	423.676	75.895	399.745
-255.506	55.495	397.613	423.380	75.895	399.749
-255.157	55.507	397.593	423.093	75.882	399.744
-254.788	55.522	397.617	422.821	75.876	399.742
-254.476	55.543	397.626	422.532	75.860	399.761
-254.104	55.551	397.650	422.248	75.840	399.758
-253.786	55.580	397.603	421.968	75.843	399.741
-253.424	55.582	397.618	421.671	75.842	399.745
-253.099	55.611	397.622	421.392	75.821	399.755
-252.739	55.609	397.611	421.112	75.807	399.765
-252.383	55.641	397.601	420.817	75.810	399.744
-252.057	55.657	397.605	420.521	75.802	399.750
-251.706	55.659	397.612	420.257	75.791	399.738
-251.374	55.684	397.600	419.969	75.782	399.758
-251.007	55.695	397.600	419.665	75.776	399.748
-250.681	55.710	397.605	419.386	75.771	399.733
-250.342	55.697	397.619	419.111	75.756	399.756
-249.976	55.715	397.619	418.823	75.733	399.777
-249.653	55.740	397.598	418.543	75.715	399.760
-249.290	55.742	397.615	418.254	75.702	399.754
-248.983	55.772	397.601	417.963	75.707	399.774
-248.614	55.770	397.601	417.708	75.680	399.778
-248.281	55.801	397.590	417.420	75.674	399.774
-247.942	55.802	397.604	417.119	75.661	399.767
-247.591	55.832	397.611	416.847	75.665	399.741
-247.267	55.836	397.591	416.591	75.645	399.745
-246.902	55.838	397.608	416.291	75.635	399.775
-246.594	55.854	397.595	416.025	75.621	399.728
-246.236	55.847	397.628	415.730	75.616	399.709
-245.904	55.864	397.619	415.440	75.614	399.730
-245.560	55.868	397.617	415.168	75.614	399.731
-245.219	55.884	397.617	414.892	75.606	399.693
-244.890	55.886	397.623	414.595	75.598	399.699
-244.527	55.874	397.642	414.316	75.600	399.685
-244.208	55.902	397.598	414.035	75.602	399.670
-243.859	55.888	397.623	413.737	75.585	399.702
-243.524	55.902	397.640	413.451	75.588	399.675
-243.199	55.920	397.620	413.187	75.590	399.666
-242.828	55.907	397.650	412.890	75.582	399.672
-242.522	55.920	397.612	412.610	75.581	399.685
-242.155	55.905	397.657	412.349	75.572	399.652
-241.842	55.937	397.629	412.052	75.564	399.659
-241.497	55.940	397.629	411.755	75.563	399.666
-241.153	55.950	397.630	411.516	75.566	399.652
-240.849	55.957	397.634	411.211	75.550	399.670
-240.480	55.954	397.638	410.922	75.551	399.668
-240.165	55.986	397.610	410.661	75.555	399.635
-239.801	55.974	397.630	410.370	75.546	399.656
-239.473	55.982	397.638	410.081	75.536	399.680
-239.148	55.993	397.620	409.820	75.534	399.648
-238.786	55.987	397.642	409.540	75.543	399.635
-238.470	56.013	397.614	409.250	75.526	399.658
-238.105	56.000	397.634	408.987	75.521	399.650
-237.773	56.017	397.627	408.707	75.516	399.638
-237.427	56.006	397.629	408.416	75.500	399.660
-237.077	56.018	397.615	408.146	75.510	399.638
-236.763	56.031	397.630	407.888	75.476	399.643
-236.393	56.028	397.634	407.599	75.453	399.667
-236.072	56.049	397.593	407.325	75.440	399.669
-235.715	56.034	397.631	407.063	75.444	399.637
-235.376	56.041	397.649	406.773	75.421	399.660
-235.041	56.044	397.642	406.507	75.406	399.677
-234.683	56.062	397.639	406.255	75.405	399.636
-234.366	56.073	397.613	405.965	75.399	399.633
-234.007	56.072	397.650	405.676	75.372	399.631
-233.702	56.091	397.616	405.427	75.387	399.628
-233.346	56.086	397.628	405.148	75.375	399.617
-233.019	56.101	397.638	404.850	75.360	399.626
-232.692	56.111	397.622	404.588	75.365	399.595
-232.330	56.106	397.646	404.324	75.352	399.588
-232.007	56.140	397.604	404.040	75.328	399.626
-231.657	56.125	397.633	403.769	75.330	399.605
-231.334	56.150	397.618	403.514	75.340	399.589
-230.997	56.153	397.612	403.217	75.318	399.599
-230.645	56.161	397.626	402.944	75.305	399.603
-230.328	56.166	397.602	402.699	75.309	399.578
-229.959	56.157	397.650	402.418	75.293	399.592
-229.645	56.182	397.627	402.119	75.279	399.601
-229.284	56.185	397.625	401.883	75.284	399.566
