NO_OF_FRAMES	1854
NO_OF_CAMERAS	2
NO_OF_MARKERS	3
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 13:55:23.744	131205.09199600
DATA_INCLUDED	3D
MARKER_NAMES	b1	b2	b3
TRAJECTORY_TYPES	Measured	Measured	Measured
b1 X	b1 Y	b1 Z	b2 X	b2 Y	b2 Z	b3 X	b3 Y	b3 Z	
456.807	154.181	-13.423	486.528	178.884	-13.435	444.247	190.111	-13.704
457.156	153.731	-13.448	486.591	178.743	-13.410	444.230	189.478	-13.680
457.472	153.180	-13.433	486.689	178.546	-13.362	444.217	188.853	-13.686
457.854	152.698	-13.362	486.725	178.355	-13.345	444.204	188.228	-13.692
458.205	152.235	-13.439	486.827	178.095	-13.314	444.208	187.585	-13.666
458.535	151.780	-13.436	486.916	177.878	-13.304	444.203	186.970	-13.687
458.878	151.249	-13.433	487.019	177.729	-13.304	444.189	186.338	-13.694
459.294	150.756	-13.391	487.140	177.590	-13.302	444.193	185.702	-13.667
459.594	150.351	-13.471	487.231	177.351	-13.289	444.196	185.095	-13.673
459.938	149.818	-13.405	487.323	177.085	-13.308	444.189	184.448	-13.664
460.336	149.375	-13.396	487.391	176.909	-13.312	444.213	183.829	-13.667
460.680	148.877	-13.392	487.467	176.765	-13.332	444.190	183.207	-13.690
460.999	148.469	-13.438	487.543	176.606	-13.351	444.209	182.537	-13.663
461.393	147.900	-13.368	487.604	176.357	-13.339	444.216	181.924	-13.667
461.770	147.607	-13.406	487.644	176.088	-13.351	444.228	181.310	-13.688
462.064	147.032	-13.393	487.693	175.927	-13.359	444.241	180.653	-13.676
462.430	146.646	-13.448	487.750	175.794	-13.349	444.246	180.020	-13.681
462.836	146.106	-13.391	487.807	175.639	-13.340	444.266	179.384	-13.686
463.135	145.726	-13.407	487.869	175.430	-13.358	444.289	178.709	-13.657
463.459	145.266	-13.437	487.912	175.188	-13.370	444.295	178.101	-13.693
463.876	144.836	-13.426	487.947	174.989	-13.365	444.314	177.447	-13.666
464.229	144.332	-13.340	487.997	174.843	-13.372	444.349	176.769	-13.651
464.535	143.894	-13.436	488.058	174.621	-13.327	444.368	176.176	-13.689
464.921	143.571	-13.487	488.094	174.502	-13.355	444.388	175.497	-13.662
465.301	143.037	-13.340	488.122	174.258	-13.366	444.412	174.863	-13.664
465.629	142.669	-13.399	488.142	174.033	-13.361	444.440	174.233	-13.653
465.973	142.259	-13.490	488.183	173.855	-13.353	444.470	173.540	-13.641
466.352	141.817	-13.418	488.235	173.652	-13.325	444.503	172.930	-13.659
466.703	141.367	-13.333	488.251	173.499	-13.324	444.539	172.291	-13.631
467.039	140.946	-13.471	488.249	173.355	-13.357	444.578	171.588	-13.603
467.412	140.627	-13.446	488.275	173.078	-13.348	444.610	170.995	-13.621
467.783	140.117	-13.315	488.305	172.899	-13.326	444.657	170.325	-13.608
468.131	139.779	-13.402	488.350	172.664	-13.281	444.688	169.676	-13.595
468.456	139.412	-13.463	488.340	172.503	-13.300	444.745	169.053	-13.597
468.802	138.908	-13.349	488.339	172.352	-13.332	444.793	168.374	-13.583
469.206	138.600	-13.365	488.347	172.090	-13.325	444.824	167.733	-13.571
469.504	138.182	-13.443	488.371	171.897	-13.318	444.909	167.110	-13.586
469.854	137.759	-13.390	488.397	171.663	-13.276	444.953	166.444	-13.574
470.248	137.384	-13.285	488.387	171.510	-13.294	444.995	165.773	-13.575
470.591	136.967	-13.375	488.360	171.342	-13.314	445.082	165.162	-13.589
470.890	136.697	-13.421	488.370	171.087	-13.305	445.142	164.453	-13.589
471.275	136.237	-13.301	488.375	170.879	-13.301	445.196	163.833	-13.592
471.674	135.836	-13.350	488.392	170.644	-13.244	445.266	163.190	-13.607
471.947	135.496	-13.383	488.356	170.484	-13.281	445.315	162.488	-13.592
472.304	135.095	-13.313	488.338	170.310	-13.315	445.379	161.897	-13.579
472.717	134.785	-13.333	488.321	170.073	-13.326	445.456	161.232	-13.578
473.007	134.395	-13.330	488.316	169.863	-13.307	445.523	160.515	-13.562
473.330	134.008	-13.327	488.323	169.629	-13.270	445.595	159.933	-13.564
473.744	133.714	-13.345	488.276	169.429	-13.292	445.682	159.269	-13.578
474.075	133.298	-13.293	488.244	169.247	-13.326	445.775	158.544	-13.545
474.353	132.950	-13.310	488.226	169.000	-13.305	445.855	157.950	-13.563
474.725	132.633	-13.347	488.200	168.761	-13.324	445.995	157.316	-13.572
475.123	132.198	-13.268	488.188	168.576	-13.321	446.093	156.650	-13.557
475.395	131.884	-13.290	488.140	168.334	-13.290	446.197	156.071	-13.570
475.734	131.549	-13.327	488.097	168.166	-13.310	446.300	155.386	-13.583
476.130	131.194	-13.346	488.071	167.935	-13.306	446.380	154.714	-13.569
476.440	130.832	-13.266	488.029	167.702	-13.293	446.458	154.101	-13.568
476.757	130.512	-13.276	487.990	167.453	-13.278	446.515	153.391	-13.537
477.125	130.206	-13.346	487.948	167.246	-13.297	446.584	152.720	-13.509
477.464	129.845	-13.278	487.892	167.045	-13.283	446.680	152.085	-13.507
477.781	129.504	-13.223	487.846	166.817	-13.315	446.783	151.378	-13.519
478.115	129.219	-13.360	487.792	166.545	-13.266	446.889	150.757	-13.551
478.454	128.875	-13.322	487.730	166.351	-13.290	447.060	150.154	-13.604
478.778	128.516	-13.220	487.673	166.152	-13.309	447.219	149.471	-13.644
479.111	128.226	-13.293	487.609	165.891	-13.311	447.358	148.860	-13.612
479.447	127.889	-13.364	487.599	165.602	-13.241	447.511	148.243	-13.603
479.781	127.569	-13.275	487.515	165.450	-13.280	447.610	147.511	-13.555
480.090	127.250	-13.259	487.444	165.181	-13.320	447.668	146.855	-13.513
480.442	126.928	-13.329	487.387	164.902	-13.307	447.773	146.225	-13.494
480.749	126.653	-13.324	487.332	164.702	-13.292	447.874	145.488	-13.476
481.057	126.335	-13.212	487.266	164.424	-13.296	447.970	144.867	-13.494
481.419	125.984	-13.295	487.197	164.128	-13.302	448.149	144.285	-13.594
481.745	125.726	-13.319	487.122	163.949	-13.292	448.335	143.607	-13.678
482.017	125.418	-13.243	487.049	163.679	-13.279	448.492	143.014	-13.676
482.360	125.124	-13.264	486.996	163.384	-13.229	448.671	142.362	-13.618
482.713	124.796	-13.269	486.903	163.179	-13.285	448.801	141.667	-13.507
482.980	124.523	-13.271	486.815	162.968	-13.295	448.891	140.979	-13.444
483.276	124.248	-13.252	486.767	162.632	-13.273	449.033	140.349	-13.421
483.671	123.909	-13.267	486.685	162.388	-13.310	449.185	139.690	-13.464
483.969	123.647	-13.247	486.605	162.148	-13.335	449.332	139.076	-13.554
484.214	123.381	-13.221	486.524	161.918	-13.339	449.526	138.476	-13.653
484.561	123.057	-13.272	486.455	161.665	-13.322	449.689	137.793	-13.648
484.921	122.775	-13.259	486.402	161.298	-13.296	449.829	137.178	-13.584
485.175	122.507	-13.217	486.283	161.071	-13.274	449.994	136.526	-13.481
485.467	122.219	-13.241	486.165	160.840	-13.283	450.144	135.886	-13.399
485.828	121.888	-13.292	486.089	160.535	-13.240	450.319	135.236	-13.438
486.113	121.705	-13.259	486.009	160.227	-13.242	450.514	134.573	-13.505
486.388	121.374	-13.211	485.882	159.996	-13.269	450.680	133.967	-13.551
486.696	121.124	-13.236	485.787	159.768	-13.326	450.844	133.294	-13.575
487.029	120.846	-13.274	485.737	159.402	-13.338	451.000	132.704	-13.553
487.274	120.616	-13.216	485.638	159.156	-13.344	451.157	132.083	-13.487
487.571	120.315	-13.162	485.529	158.942	-13.368	451.387	131.449	-13.457
487.897	120.062	-13.248	485.445	158.586	-13.374	451.595	130.749	-13.431
488.191	119.825	-13.229	485.357	158.272	-13.296	451.774	130.131	-13.457
488.447	119.528	-13.184	485.236	158.007	-13.275	451.959	129.526	-13.509
488.744	119.269	-13.097	485.074	157.748	-13.241	452.109	128.909	-13.523
489.061	119.037	-13.233	484.998	157.389	-13.198	452.289	128.246	-13.484
489.345	118.852	-13.199	484.903	157.108	-13.232	452.516	127.656	-13.487
489.593	118.533	-13.170	484.793	156.849	-13.289	452.711	127.034	-13.449
489.901	118.277	-13.128	484.711	156.536	-13.325	452.920	126.363	-13.422
490.226	118.041	-13.215	484.597	156.252	-13.331	453.120	125.751	-13.444
490.463	117.872	-13.172	484.472	155.984	-13.355	453.312	125.144	-13.472
490.704	117.561	-13.158	484.376	155.669	-13.380	453.514	124.462	-13.492
491.005	117.304	-13.132	484.259	155.355	-13.323	453.713	123.904	-13.514
491.317	117.101	-13.206	484.124	155.030	-13.237	453.916	123.281	-13.459
491.539	116.919	-13.196	484.001	154.684	-13.185	454.145	122.678	-13.429
491.790	116.604	-13.164	483.915	154.352	-13.170	454.354	122.056	-13.392
492.088	116.398	-13.172	483.772	154.087	-13.229	454.580	121.363	-13.428
492.391	116.165	-13.166	483.665	153.786	-13.315	454.791	120.808	-13.494
492.622	115.969	-13.171	483.577	153.472	-13.334	454.983	120.233	-13.458
492.839	115.694	-13.173	483.452	153.153	-13.389	455.201	119.600	-13.414
493.101	115.474	-13.186	483.318	152.829	-13.398	455.446	118.945	-13.384
493.424	115.271	-13.208	483.179	152.504	-13.315	455.702	118.323	-13.420
493.659	115.029	-13.166	483.036	152.116	-13.213	455.918	117.674	-13.441
493.880	114.814	-13.166	482.918	151.782	-13.189	456.112	117.192	-13.435
494.132	114.605	-13.164	482.800	151.450	-13.198	456.329	116.529	-13.392
494.401	114.380	-13.194	482.689	151.148	-13.264	456.574	115.939	-13.392
494.659	114.162	-13.177	482.565	150.824	-13.351	456.831	115.316	-13.429
494.880	113.917	-13.134	482.477	150.445	-13.337	457.082	114.672	-13.415
495.115	113.718	-13.134	482.315	150.221	-13.431	457.288	114.129	-13.422
495.358	113.507	-13.182	482.161	149.781	-13.347	457.492	113.520	-13.366
495.628	113.313	-13.210	482.023	149.418	-13.263	457.746	112.932	-13.381
495.848	113.106	-13.167	481.890	149.091	-13.239	458.020	112.347	-13.416
496.052	112.870	-13.126	481.747	148.704	-13.233	458.270	111.703	-13.403
496.306	112.679	-13.154	481.650	148.387	-13.300	458.503	111.064	-13.359
496.550	112.477	-13.201	481.530	148.078	-13.384	458.725	110.545	-13.365
496.782	112.305	-13.203	481.385	147.687	-13.411	458.998	109.967	-13.410
496.985	112.076	-13.163	481.284	147.394	-13.428	459.261	109.408	-13.399
497.197	111.845	-13.103	481.087	146.960	-13.321	459.522	108.791	-13.336
497.440	111.624	-13.119	480.935	146.523	-13.268	459.761	108.122	-13.277
497.696	111.465	-13.177	480.855	146.205	-13.174	460.029	107.601	-13.357
497.892	111.318	-13.184	480.674	145.799	-13.206	460.310	107.013	-13.386
498.095	111.088	-13.143	480.584	145.506	-13.299	460.547	106.487	-13.392
498.288	110.858	-13.087	480.470	145.142	-13.369	460.788	105.891	-13.299
498.522	110.645	-13.088	480.309	144.742	-13.460	461.074	105.280	-13.283
498.769	110.507	-13.131	480.182	144.392	-13.463	461.348	104.711	-13.348
498.974	110.375	-13.152	479.975	143.963	-13.310	461.620	104.144	-13.362
499.152	110.176	-13.129	479.842	143.606	-13.286	461.857	103.576	-13.304
499.328	109.931	-13.075	479.748	143.119	-13.191	462.161	103.011	-13.285
499.559	109.731	-13.045	479.600	142.784	-13.252	462.429	102.431	-13.301
499.787	109.539	-13.059	479.484	142.431	-13.364	462.732	101.872	-13.314
499.986	109.446	-13.128	479.340	141.987	-13.391	462.962	101.338	-13.304
500.148	109.251	-13.137	479.216	141.745	-13.487	463.238	100.733	-13.271
500.327	109.047	-13.145	479.026	141.223	-13.407	463.540	100.166	-13.254
500.512	108.814	-13.074	478.850	140.846	-13.328	463.835	99.657	-13.315
500.740	108.564	-13.056	478.708	140.433	-13.288	464.068	99.079	-13.269
500.926	108.479	-13.080	478.638	139.925	-13.208	464.348	98.551	-13.289
501.094	108.378	-13.107	478.515	139.631	-13.293	464.689	97.977	-13.263
501.268	108.157	-13.128	478.364	139.145	-13.367	464.975	97.408	-13.278
501.412	107.977	-13.141	478.257	138.926	-13.461	465.220	96.865	-13.236
501.608	107.725	-13.115	478.077	138.414	-13.492	465.515	96.322	-13.296
501.798	107.531	-13.103	477.911	137.946	-13.372	465.835	95.771	-13.275
501.965	107.409	-13.066	477.736	137.557	-13.325	466.146	95.193	-13.240
502.138	107.258	-13.088	477.621	137.084	-13.298	466.403	94.676	-13.242
502.291	107.093	-13.114	477.516	136.715	-13.317	466.691	94.129	-13.285
502.462	106.879	-13.106	477.402	136.271	-13.354	467.007	93.615	-13.236
502.616	106.668	-13.132	477.270	135.891	-13.433	467.318	93.061	-13.200
502.787	106.511	-13.156	477.098	135.437	-13.511	467.583	92.578	-13.249
502.928	106.356	-13.106	476.965	134.964	-13.432	467.887	92.019	-13.228
503.072	106.198	-13.053	476.768	134.533	-13.421	468.214	91.472	-13.256
503.242	106.024	-13.045	476.647	134.143	-13.376	468.533	90.938	-13.171
503.377	105.819	-13.042	476.523	133.656	-13.366	468.801	90.440	-13.218
503.542	105.631	-13.081	476.428	133.240	-13.367	469.121	89.912	-13.197
503.684	105.522	-13.126	476.327	132.766	-13.416	469.430	89.388	-13.258
503.841	105.380	-13.182	476.194	132.401	-13.487	469.757	88.875	-13.189
503.950	105.216	-13.165	476.042	131.860	-13.474	470.041	88.366	-13.203
504.073	105.028	-13.085	475.831	131.458	-13.462	470.351	87.845	-13.199
504.188	104.843	-13.022	475.719	130.955	-13.368	470.679	87.350	-13.225
504.358	104.623	-12.948	475.566	130.533	-13.379	471.015	86.830	-13.138
504.503	104.502	-13.025	475.497	130.043	-13.329	471.308	86.320	-13.167
504.649	104.352	-13.066	475.386	129.616	-13.394	471.617	85.846	-13.196
504.796	104.202	-13.108	475.272	129.162	-13.398	471.937	85.336	-13.173
504.925	104.087	-13.151	475.107	128.648	-13.438	472.270	84.841	-13.121
505.017	103.909	-13.137	474.974	128.214	-13.413	472.581	84.353	-13.179
505.095	103.665	-13.079	474.820	127.695	-13.401	472.882	83.873	-13.192
505.171	103.528	-13.023	474.648	127.247	-13.383	473.210	83.356	-13.152
505.270	103.358	-12.993	474.562	126.765	-13.335	473.552	82.849	-13.083
505.415	103.199	-13.003	474.430	126.283	-13.372	473.874	82.374	-13.155
505.569	103.054	-12.996	474.365	125.813	-13.384	474.173	81.932	-13.168
505.708	102.918	-13.021	474.232	125.346	-13.423	474.525	81.401	-13.080
505.816	102.728	-13.037	474.109	124.819	-13.379	474.877	80.927	-13.089
505.917	102.565	-13.102	473.957	124.399	-13.421	475.164	80.480	-13.130
506.009	102.421	-13.120	473.841	123.870	-13.404	475.470	80.001	-13.096
506.076	102.266	-13.123	473.650	123.378	-13.387	475.884	79.481	-13.050
506.157	102.096	-13.095	473.560	122.882	-13.384	476.201	79.026	-13.094
506.228	101.940	-13.053	473.444	122.376	-13.389	476.478	78.587	-13.121
506.285	101.734	-13.043	473.387	121.897	-13.385	476.813	78.128	-13.097
506.335	101.575	-13.006	473.255	121.389	-13.390	477.218	77.603	-13.035
506.444	101.409	-13.022	473.141	120.825	-13.362	477.499	77.228	-13.049
506.546	101.274	-13.054	473.028	120.388	-13.397	477.791	76.744	-13.110
506.665	101.129	-13.050	472.860	119.798	-13.342	478.180	76.281	-13.079
506.766	101.008	-13.049	472.739	119.344	-13.361	478.533	75.811	-13.021
506.847	100.798	-13.022	472.598	118.779	-13.320	478.823	75.395	-13.050
506.929	100.633	-13.058	472.521	118.342	-13.351	479.151	74.944	-13.171
507.002	100.495	-13.046	472.410	117.764	-13.351	479.511	74.478	-13.032
507.071	100.335	-13.080	472.333	117.343	-13.382	479.843	74.080	-13.042
507.136	100.178	-13.052	472.221	116.740	-13.352	480.154	73.607	-13.066
507.192	100.039	-13.042	472.126	116.272	-13.384	480.489	73.194	-13.171
507.256	99.901	-13.049	472.015	115.701	-13.386	480.884	72.737	-12.963
507.264	99.720	-13.032	471.890	115.224	-13.375	481.182	72.322	-13.040
507.310	99.528	-13.009	471.771	114.650	-13.361	481.528	71.935	-13.125
507.359	99.382	-13.015	471.651	114.183	-13.338	481.851	71.510	-13.055
507.407	99.222	-13.022	471.571	113.619	-13.348	482.231	71.061	-13.008
507.482	99.078	-13.041	471.465	113.099	-13.368	482.548	70.639	-13.050
507.521	98.958	-13.065	471.400	112.594	-13.347	482.866	70.292	-13.155
507.547	98.797	-13.046	471.288	111.967	-13.380	483.233	69.832	-13.031
507.586	98.598	-13.039	471.222	111.541	-13.392	483.583	69.375	-13.039
507.642	98.439	-13.062	471.116	110.904	-13.379	483.921	69.014	-13.041
507.682	98.262	-13.052	471.022	110.417	-13.379	484.216	68.612	-13.089
507.722	98.149	-13.076	470.937	109.849	-13.394	484.612	68.202	-12.975
507.750	97.994	-13.054	470.830	109.315	-13.350	484.938	67.789	-12.999
507.779	97.819	-13.066	470.730	108.711	-13.396	485.238	67.429	-13.138
507.809	97.595	-13.043	470.631	108.237	-13.336	485.606	67.014	-13.044
507.838	97.451	-13.053	470.558	107.607	-13.363	485.961	66.519	-13.006
507.860	97.290	-13.046	470.496	107.121	-13.330	486.329	66.236	-13.016
507.875	97.152	-13.056	470.391	106.461	-13.317	486.608	65.893	-13.096
507.885	96.975	-13.038	470.345	106.021	-13.357	486.955	65.443	-13.041
507.903	96.775	-13.036	470.265	105.384	-13.326	487.363	65.075	-13.002
507.926	96.591	-13.029	470.208	104.895	-13.394	487.632	64.708	-13.067
507.919	96.477	-13.045	470.115	104.294	-13.384	487.977	64.330	-13.021
507.934	96.309	-13.053	470.062	103.740	-13.375	488.370	63.953	-13.006
507.921	96.132	-13.052	469.971	103.209	-13.395	488.667	63.552	-13.018
507.932	95.962	-13.033	469.901	102.615	-13.388	489.013	63.206	-13.002
507.933	95.777	-13.033	469.816	102.080	-13.393	489.370	62.844	-13.090
507.931	95.586	-13.044	469.765	101.484	-13.383	489.747	62.434	-12.943
507.924	95.440	-13.027	469.683	100.916	-13.386	490.017	62.123	-12.975
507.921	95.287	-13.039	469.646	100.344	-13.345	490.367	61.759	-13.077
507.907	95.102	-13.039	469.586	99.751	-13.375	490.747	61.414	-12.992
507.901	94.925	-13.021	469.534	99.193	-13.324	491.069	61.046	-12.954
507.894	94.741	-13.038	469.470	98.538	-13.334	491.374	60.652	-12.981
507.878	94.555	-13.006	469.426	98.025	-13.331	491.756	60.383	-13.023
507.868	94.363	-13.001	469.388	97.444	-13.324	492.085	60.001	-12.968
507.847	94.187	-13.016	469.337	96.855	-13.336	492.398	59.595	-12.913
507.831	93.980	-13.018	469.324	96.359	-13.343	492.771	59.361	-13.038
507.806	93.817	-13.004	469.256	95.715	-13.325	493.075	58.981	-13.001
507.776	93.640	-13.005	469.222	95.166	-13.336	493.396	58.579	-12.897
507.762	93.456	-13.003	469.182	94.530	-13.298	493.768	58.299	-13.022
507.724	93.196	-13.020	469.133	93.956	-13.308	494.081	57.965	-13.000
507.700	93.026	-13.006	469.121	93.422	-13.346	494.384	57.620	-12.929
507.669	92.848	-13.006	469.060	92.788	-13.313	494.764	57.284	-13.006
507.639	92.664	-13.006	469.027	92.184	-13.323	495.096	56.948	-12.979
507.608	92.503	-13.008	468.998	91.588	-13.331	495.364	56.651	-12.946
507.566	92.279	-12.996	468.971	91.026	-13.327	495.742	56.282	-12.960
507.535	92.018	-12.998	468.935	90.334	-13.317	496.109	55.960	-12.928
507.488	91.840	-12.999	468.912	89.785	-13.343	496.378	55.664	-12.925
507.450	91.654	-12.983	468.899	89.178	-13.350	496.709	55.334	-12.930
507.389	91.516	-12.975	468.866	88.574	-13.360	497.071	55.032	-12.977
507.331	91.263	-12.997	468.858	88.001	-13.354	497.363	54.704	-12.926
507.265	91.010	-13.002	468.843	87.338	-13.371	497.669	54.409	-12.917
507.208	90.825	-12.991	468.824	86.754	-13.352	498.039	54.109	-12.978
507.139	90.669	-12.966	468.819	86.132	-13.343	498.360	53.829	-12.970
507.065	90.478	-12.988	468.807	85.552	-13.349	498.626	53.505	-12.872
506.994	90.255	-13.007	468.807	84.988	-13.391	498.989	53.192	-12.948
506.934	89.994	-12.999	468.810	84.318	-13.374	499.321	52.936	-12.985
506.876	89.778	-12.988	468.811	83.734	-13.383	499.603	52.614	-12.887
506.820	89.551	-13.039	468.795	83.096	-13.393	499.937	52.281	-12.887
506.756	89.328	-13.043	468.803	82.511	-13.395	500.290	52.019	-12.982
506.692	89.120	-13.046	468.805	81.887	-13.403	500.574	51.776	-12.946
506.644	88.901	-13.017	468.820	81.337	-13.422	500.878	51.416	-12.840
506.590	88.660	-13.001	468.814	80.661	-13.382	501.229	51.154	-12.904
506.513	88.432	-13.027	468.833	80.055	-13.389	501.525	50.913	-12.944
506.425	88.242	-13.039	468.842	79.452	-13.390	501.801	50.623	-12.892
506.364	87.993	-13.039	468.844	78.825	-13.366	502.133	50.291	-12.862
506.273	87.757	-12.998	468.872	78.172	-13.357	502.466	50.058	-12.929
506.175	87.497	-12.964	468.897	77.593	-13.357	502.742	49.830	-12.909
506.093	87.266	-12.970	468.918	76.954	-13.362	503.038	49.473	-12.850
505.976	87.020	-12.981	468.948	76.333	-13.351	503.397	49.218	-12.897
505.902	86.806	-13.003	468.971	75.737	-13.354	503.674	48.989	-12.876
505.821	86.585	-13.041	468.998	75.102	-13.345	503.960	48.741	-12.902
505.719	86.344	-13.019	469.052	74.508	-13.357	504.256	48.413	-12.844
505.631	86.109	-13.073	469.054	73.850	-13.333	504.596	48.182	-12.894
505.557	85.900	-13.062	469.089	73.206	-13.309	504.862	47.968	-12.859
505.510	85.551	-13.032	469.151	72.627	-13.305	505.151	47.642	-12.848
505.399	85.336	-13.028	469.181	71.945	-13.293	505.483	47.416	-12.882
505.298	85.127	-13.037	469.208	71.286	-13.284	505.777	47.183	-12.891
505.197	84.829	-12.982	469.277	70.750	-13.297	506.051	46.962	-12.839
505.096	84.544	-12.960	469.312	70.120	-13.272	506.326	46.662	-12.892
504.976	84.297	-12.941	469.368	69.408	-13.243	506.648	46.427	-12.912
504.861	84.053	-12.982	469.440	68.840	-13.284	506.903	46.208	-12.863
504.746	83.810	-13.022	469.475	68.196	-13.261	507.196	45.995	-12.840
504.656	83.516	-13.013	469.532	67.508	-13.262	507.486	45.716	-12.860
504.547	83.311	-13.072	469.614	66.964	-13.286	507.792	45.473	-12.879
504.447	83.034	-13.081	469.685	66.336	-13.290	508.039	45.255	-12.849
504.373	82.770	-13.070	469.724	65.651	-13.293	508.340	45.065	-12.807
504.263	82.482	-13.032	469.814	65.044	-13.269	508.620	44.801	-12.846
504.143	82.194	-12.981	469.856	64.455	-13.261	508.909	44.541	-12.834
504.015	81.878	-12.947	469.925	63.790	-13.243	509.130	44.308	-12.822
503.889	81.606	-12.910	470.010	63.215	-13.287	509.404	44.150	-12.801
503.782	81.314	-12.934	470.074	62.525	-13.274	509.720	43.893	-12.834
503.649	81.065	-13.010	470.169	61.874	-13.238	509.981	43.682	-12.844
503.535	80.807	-13.082	470.269	61.349	-13.284	510.220	43.430	-12.794
503.464	80.471	-13.036	470.354	60.577	-13.266	510.460	43.244	-12.811
503.327	80.221	-13.085	470.483	59.933	-13.226	510.782	43.063	-12.829
503.218	79.933	-13.078	470.599	59.395	-13.241	511.069	42.798	-12.818
503.097	79.595	-12.962	470.710	58.655	-13.237	511.293	42.577	-12.802
502.971	79.295	-12.926	470.832	58.104	-13.245	511.505	42.336	-12.773
502.834	79.017	-12.908	470.930	57.494	-13.197	511.810	42.217	-12.826
502.703	78.697	-12.950	470.995	56.769	-13.151	512.100	41.992	-12.876
502.590	78.376	-13.021	471.070	56.218	-13.149	512.302	41.754	-12.801
502.464	78.182	-13.049	471.134	55.581	-13.136	512.553	41.520	-12.796
502.331	77.816	-13.092	471.237	54.833	-13.116	512.804	41.357	-12.856
502.213	77.445	-13.072	471.347	54.429	-13.208	513.100	41.208	-12.893
502.105	77.154	-13.000	471.477	53.673	-13.201	513.321	40.931	-12.781
501.949	76.815	-12.953	471.615	52.928	-13.177	513.552	40.728	-12.781
501.850	76.452	-12.928	471.751	52.554	-13.283	513.796	40.539	-12.823
501.736	76.175	-12.902	471.900	51.807	-13.273	514.056	40.368	-12.866
501.565	75.903	-13.019	472.031	51.139	-13.226	514.295	40.219	-12.849
501.437	75.551	-13.090	472.150	50.633	-13.171	514.516	39.950	-12.769
501.313	75.276	-13.082	472.276	49.824	-13.039	514.749	39.753	-12.766
501.157	74.932	-13.069	472.382	49.254	-13.040	514.995	39.580	-12.839
501.015	74.560	-13.033	472.522	48.661	-13.078	515.226	39.385	-12.839
500.907	74.210	-12.960	472.666	48.000	-13.072	515.448	39.250	-12.823
500.777	73.863	-12.927	472.794	47.501	-13.164	515.669	38.981	-12.742
500.674	73.550	-12.946	472.988	46.844	-13.130	515.903	38.815	-12.771
500.551	73.196	-12.972	473.102	46.238	-13.148	516.130	38.616	-12.814
500.389	72.847	-13.071	473.255	45.624	-13.125	516.343	38.433	-12.817
500.233	72.596	-13.096	473.437	44.935	-13.016	516.547	38.312	-12.804
500.081	72.153	-13.014	473.531	44.316	-13.038	516.758	38.060	-12.710
499.942	71.802	-12.999	473.715	43.742	-12.990	516.986	37.894	-12.785
499.822	71.476	-12.987	473.888	43.064	-12.995	517.220	37.700	-12.779
499.722	71.035	-12.931	474.031	42.458	-13.023	517.416	37.501	-12.785
499.606	70.769	-12.972	474.225	41.831	-12.989	517.612	37.389	-12.787
499.466	70.399	-12.999	474.360	41.229	-13.001	517.796	37.224	-12.746
499.326	69.922	-13.026	474.510	40.590	-13.016	518.022	37.019	-12.758
499.146	69.761	-13.061	474.714	39.956	-12.995	518.237	36.865	-12.757
498.995	69.312	-13.009	474.863	39.371	-13.010	518.427	36.659	-12.774
498.880	68.870	-12.952	475.037	38.730	-12.981	518.615	36.504	-12.795
498.756	68.556	-12.977	475.227	38.134	-12.951	518.793	36.400	-12.801
498.649	68.088	-12.969	475.387	37.545	-12.979	518.997	36.173	-12.755
498.536	67.816	-12.974	475.571	36.859	-12.964	519.202	36.005	-12.739
498.385	67.414	-13.055	475.769	36.261	-13.016	519.392	35.845	-12.757
498.245	66.954	-12.982	475.912	35.666	-13.045	519.565	35.654	-12.776
498.038	66.694	-13.006	476.131	35.058	-12.960	519.742	35.521	-12.783
497.895	66.223	-12.971	476.271	34.523	-12.993	519.939	35.419	-12.818
497.814	65.874	-12.982	476.462	33.800	-12.931	520.118	35.219	-12.789
497.668	65.493	-13.015	476.659	33.305	-12.983	520.268	35.045	-12.752
497.555	65.075	-12.987	476.876	32.636	-13.001	520.448	34.886	-12.755
497.423	64.700	-13.030	477.086	32.021	-12.998	520.638	34.743	-12.804
497.235	64.287	-13.050	477.244	31.494	-13.028	520.819	34.617	-12.806
497.108	63.918	-12.987	477.424	30.818	-12.953	520.990	34.517	-12.861
496.906	63.514	-12.999	477.613	30.261	-12.989	521.130	34.321	-12.809
496.796	63.133	-13.000	477.854	29.642	-12.957	521.280	34.112	-12.738
496.691	62.674	-13.023	478.080	28.954	-12.956	521.430	33.956	-12.701
496.560	62.315	-13.064	478.269	28.500	-13.026	521.612	33.817	-12.734
496.464	61.827	-13.003	478.457	27.826	-12.966	521.795	33.704	-12.798
496.267	61.454	-13.073	478.665	27.214	-12.967	521.949	33.600	-12.854
496.147	61.076	-13.060	478.887	26.659	-12.970	522.084	33.397	-12.850
495.950	60.579	-13.000	479.104	26.011	-12.987	522.216	33.219	-12.781
495.836	60.232	-13.007	479.335	25.539	-13.004	522.347	33.030	-12.715
495.725	59.708	-13.010	479.543	24.849	-12.973	522.481	32.873	-12.711
495.601	59.412	-13.069	479.757	24.225	-12.962	522.633	32.757	-12.703
495.490	58.856	-13.040	479.974	23.717	-13.009	522.781	32.700	-12.805
