NO_OF_FRAMES	2011
NO_OF_CAMERAS	2
NO_OF_MARKERS	3
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-09-23, 13:53:36.434	131097.78224180
DATA_INCLUDED	3D
MARKER_NAMES	a1	a2	a3
TRAJECTORY_TYPES	Measured	Mixed	Measured
a1 X	a1 Y	a1 Z	a2 X	a2 Y	a2 Z	a3 X	a3 Y	a3 Z	
299.662	249.689	-14.908	297.751	285.771	-15.070	260.936	270.908	-15.237
299.883	248.951	-14.863	297.966	285.046	-15.039	261.096	270.291	-15.257
300.079	248.239	-14.831	298.185	284.354	-15.026	261.354	269.598	-15.319
300.298	247.546	-14.817	298.397	283.635	-14.996	261.632	268.881	-15.349
300.508	246.863	-14.850	298.654	282.944	-15.048	261.877	268.228	-15.299
300.723	246.122	-14.882	298.927	282.183	-15.036	262.069	267.551	-15.243
300.944	245.437	-14.869	299.132	281.541	-15.022	262.241	266.862	-15.231
301.136	244.732	-14.837	299.334	280.845	-14.976	262.438	266.147	-15.205
301.348	244.041	-14.807	299.551	280.130	-14.977	262.711	265.509	-15.269
301.552	243.321	-14.791	299.792	279.461	-14.965	262.990	264.843	-15.286
301.766	242.626	-14.824	300.074	278.695	-15.001	263.228	264.156	-15.234
301.983	241.951	-14.842	300.293	278.028	-15.004	263.373	263.479	-15.219
302.185	241.276	-14.827	300.503	277.350	-14.958	263.535	262.804	-15.205
302.387	240.561	-14.780	300.707	276.665	-14.943	263.769	262.138	-15.185
302.601	239.865	-14.750	300.926	275.975	-14.929	264.064	261.449	-15.219
302.789	239.217	-14.750	301.173	275.353	-14.965	264.319	260.804	-15.233
303.021	238.514	-14.783	301.424	274.602	-14.984	264.501	260.151	-15.254
303.230	237.832	-14.816	301.641	273.912	-14.954	264.667	259.469	-15.225
303.432	237.187	-14.802	301.818	273.270	-14.939	264.844	258.800	-15.166
303.637	236.447	-14.754	302.036	272.565	-14.908	265.084	258.150	-15.163
303.838	235.812	-14.740	302.279	271.887	-14.912	265.382	257.469	-15.212
304.032	235.117	-14.739	302.538	271.245	-14.963	265.631	256.797	-15.225
304.255	234.479	-14.774	302.748	270.548	-14.981	265.769	256.214	-15.242
304.468	233.778	-14.806	302.958	269.864	-14.934	265.921	255.498	-15.195
304.679	233.132	-14.776	303.144	269.204	-14.886	266.141	254.849	-15.141
304.861	232.443	-14.760	303.355	268.540	-14.887	266.390	254.132	-15.122
305.072	231.799	-14.730	303.579	267.872	-14.922	266.654	253.540	-15.186
305.257	231.098	-14.744	303.836	267.205	-14.941	266.884	252.881	-15.227
305.466	230.448	-14.776	304.033	266.567	-14.958	267.035	252.253	-15.260
305.673	229.780	-14.778	304.218	265.893	-14.910	267.207	251.608	-15.185
305.886	229.137	-14.779	304.414	265.229	-14.878	267.401	250.938	-15.127
306.080	228.475	-14.748	304.636	264.546	-14.864	267.652	250.240	-15.109
306.263	227.806	-14.700	304.860	263.960	-14.930	267.902	249.661	-15.140
306.457	227.220	-14.732	305.103	263.246	-14.933	268.108	249.024	-15.242
306.654	226.520	-14.747	305.299	262.625	-14.933	268.271	248.400	-15.245
306.864	225.888	-14.781	305.469	262.011	-14.902	268.431	247.774	-15.200
307.064	225.241	-14.765	305.658	261.348	-14.885	268.628	247.091	-15.111
307.257	224.643	-14.766	305.880	260.714	-14.840	268.864	246.444	-15.060
307.449	223.980	-14.704	306.111	260.053	-14.890	269.118	245.856	-15.138
307.631	223.348	-14.688	306.335	259.463	-14.925	269.315	245.274	-15.225
307.824	222.720	-14.719	306.512	258.828	-14.923	269.477	244.691	-15.244
308.032	222.129	-14.752	306.692	258.246	-14.908	269.637	244.029	-15.182
308.222	221.476	-14.752	306.867	257.591	-14.876	269.818	243.400	-15.093
308.423	220.886	-14.738	307.079	256.953	-14.845	270.040	242.735	-15.023
308.600	220.275	-14.706	307.285	256.370	-14.879	270.275	242.188	-15.054
308.780	219.650	-14.659	307.523	255.748	-14.897	270.481	241.569	-15.157
308.967	219.059	-14.675	307.694	255.155	-14.897	270.668	241.001	-15.225
309.177	218.425	-14.692	307.860	254.547	-14.880	270.828	240.386	-15.196
309.380	217.855	-14.741	308.038	253.953	-14.848	271.005	239.723	-15.105
309.569	217.275	-14.711	308.211	253.330	-14.815	271.208	239.095	-15.019
309.766	216.624	-14.679	308.411	252.738	-14.832	271.385	238.514	-14.978
309.948	216.066	-14.664	308.622	252.134	-14.833	271.592	237.908	-15.051
310.121	215.440	-14.632	308.810	251.589	-14.897	271.790	237.337	-15.168
310.331	214.902	-14.665	308.985	250.973	-14.865	271.971	236.745	-15.188
310.543	214.272	-14.683	309.151	250.377	-14.817	272.133	236.058	-15.142
310.748	213.702	-14.700	309.307	249.828	-14.815	272.313	235.439	-15.037
310.940	213.157	-14.670	309.461	249.228	-14.783	272.506	234.891	-14.952
311.119	212.539	-14.623	309.663	248.617	-14.767	272.698	234.257	-14.958
311.301	212.004	-14.608	309.848	248.113	-14.784	272.878	233.670	-15.043
311.482	211.414	-14.623	310.030	247.525	-14.847	273.054	233.138	-15.128
311.718	210.870	-14.674	310.196	246.979	-14.831	273.258	232.596	-15.183
311.916	210.316	-14.660	310.344	246.374	-14.812	273.411	231.979	-15.122
312.093	209.749	-14.645	310.497	245.852	-14.781	273.580	231.317	-15.014
312.287	209.216	-14.615	310.655	245.274	-14.748	273.760	230.748	-14.927
312.463	208.630	-14.583	310.819	244.708	-14.731	273.919	230.158	-14.915
312.640	208.080	-14.568	311.000	244.192	-14.747	274.094	229.590	-15.015
312.839	207.538	-14.617	311.177	243.568	-14.794	274.287	229.022	-15.101
313.051	206.983	-14.635	311.342	243.114	-14.810	274.476	228.472	-15.170
313.252	206.455	-14.622	311.495	242.481	-14.808	274.647	227.857	-15.095
313.445	205.933	-14.623	311.622	241.991	-14.790	274.800	227.307	-15.020
313.621	205.379	-14.577	311.771	241.453	-14.772	274.971	226.685	-14.929
313.770	204.826	-14.559	311.906	240.894	-14.739	275.111	226.054	-14.898
313.983	204.309	-14.578	312.053	240.373	-14.721	275.278	225.552	-14.968
314.197	203.771	-14.627	312.219	239.851	-14.705	275.453	224.995	-15.084
314.398	203.267	-14.645	312.387	239.271	-14.736	275.639	224.426	-15.136
314.596	202.779	-14.632	312.536	238.826	-14.782	275.793	223.837	-15.138
314.766	202.216	-14.601	312.673	238.254	-14.796	275.964	223.245	-15.063
314.939	201.711	-14.570	312.796	237.741	-14.792	276.121	222.653	-14.973
315.110	201.173	-14.569	312.930	237.212	-14.759	276.283	222.086	-14.882
315.322	200.667	-14.619	313.030	236.716	-14.756	276.419	221.471	-14.883
315.535	200.226	-14.640	313.177	236.234	-14.739	276.566	220.948	-14.981
315.720	199.647	-14.623	313.302	235.707	-14.721	276.745	220.426	-15.066
315.907	199.176	-14.595	313.443	235.209	-14.736	276.906	219.851	-15.116
316.087	198.696	-14.580	313.592	234.753	-14.750	277.082	219.279	-15.120
316.260	198.223	-14.581	313.733	234.174	-14.795	277.230	218.686	-15.043
316.461	197.709	-14.583	313.859	233.743	-14.809	277.376	218.120	-14.936
316.677	197.236	-14.634	313.975	233.204	-14.806	277.518	217.536	-14.875
316.876	196.756	-14.652	314.075	232.750	-14.772	277.637	217.002	-14.875
317.063	196.276	-14.591	314.187	232.267	-14.752	277.793	216.410	-14.941
317.243	195.769	-14.545	314.288	231.782	-14.717	277.960	215.907	-15.009
317.403	195.304	-14.561	314.403	231.297	-14.715	278.132	215.352	-15.077
317.598	194.837	-14.548	314.515	230.814	-14.696	278.304	214.796	-15.112
317.813	194.373	-14.598	314.647	230.328	-14.695	278.433	214.252	-15.066
318.020	193.892	-14.601	314.796	229.814	-14.677	278.605	213.628	-14.928
318.205	193.439	-14.572	314.887	229.393	-14.738	278.735	213.095	-14.882
318.404	192.940	-14.527	315.014	228.901	-14.751	278.850	212.534	-14.850
318.557	192.493	-14.527	315.125	228.438	-14.763	278.982	211.996	-14.867
318.754	192.067	-14.514	315.238	227.969	-14.761	279.131	211.447	-14.932
318.950	191.595	-14.532	315.333	227.508	-14.741	279.305	210.918	-15.000
319.166	191.132	-14.551	315.414	227.066	-14.737	279.473	210.382	-15.037
319.360	190.704	-14.569	315.513	226.580	-14.671	279.637	209.806	-15.024
319.540	190.223	-14.524	315.624	226.116	-14.683	279.791	209.238	-14.948
319.692	189.765	-14.492	315.733	225.669	-14.634	279.924	208.711	-14.856
319.870	189.334	-14.478	315.822	225.207	-14.646	280.030	208.160	-14.823
320.054	188.917	-14.481	315.947	224.762	-14.660	280.151	207.685	-14.824
320.263	188.445	-14.514	316.059	224.325	-14.641	280.270	207.072	-14.853
320.465	188.034	-14.518	316.172	223.829	-14.670	280.429	206.608	-14.906
320.665	187.574	-14.504	316.274	223.433	-14.667	280.581	206.047	-14.971
320.824	187.120	-14.489	316.376	222.940	-14.711	280.750	205.541	-15.008
320.983	186.675	-14.474	316.461	222.520	-14.707	280.906	205.004	-14.980
321.161	186.266	-14.460	316.566	222.079	-14.689	281.075	204.457	-14.906
321.340	185.815	-14.477	316.640	221.624	-14.699	281.193	203.921	-14.843
321.555	185.399	-14.496	316.720	221.195	-14.664	281.286	203.408	-14.825
321.749	184.999	-14.484	316.800	220.748	-14.660	281.395	202.862	-14.808
321.928	184.543	-14.469	316.885	220.330	-14.625	281.515	202.337	-14.839
322.079	184.144	-14.470	316.978	219.916	-14.623	281.666	201.811	-14.874
322.237	183.752	-14.455	317.045	219.465	-14.617	281.818	201.303	-14.940
322.411	183.335	-14.442	317.131	219.032	-14.599	281.963	200.781	-14.958
322.599	182.936	-14.475	317.221	218.623	-14.611	282.116	200.299	-14.994
322.804	182.546	-14.510	317.306	218.212	-14.606	282.263	199.746	-14.917
322.987	182.132	-14.481	317.378	217.782	-14.667	282.391	199.276	-14.872
323.160	181.749	-14.482	317.482	217.382	-14.632	282.485	198.722	-14.822
323.308	181.345	-14.483	317.534	216.966	-14.722	282.576	198.243	-14.804
323.459	180.952	-14.483	317.643	216.528	-14.655	282.674	197.715	-14.803
323.632	180.557	-14.439	317.701	216.163	-14.683	282.792	197.224	-14.834
323.821	180.148	-14.472	317.771	215.717	-14.694	282.937	196.694	-14.884
324.008	179.758	-14.505	317.843	215.329	-14.675	283.077	196.211	-14.934
324.193	179.367	-14.508	317.904	214.885	-14.701	283.230	195.700	-14.969
324.344	178.927	-14.476	317.970	214.491	-14.664	283.391	195.204	-14.989
324.489	178.584	-14.492	318.041	214.089	-14.645	283.521	194.699	-14.912
324.645	178.150	-14.477	318.112	213.650	-14.656	283.665	194.130	-14.850
324.814	177.786	-14.447	318.184	213.280	-14.606	283.744	193.669	-14.816
324.999	177.376	-14.481	318.274	212.833	-14.618	283.848	193.121	-14.782
325.180	176.972	-14.497	318.364	212.425	-14.630	283.945	192.678	-14.782
325.362	176.594	-14.500	318.445	212.049	-14.595	284.073	192.207	-14.831
325.535	176.178	-14.469	318.541	211.575	-14.624	284.193	191.705	-14.879
325.665	175.783	-14.469	318.611	211.237	-14.636	284.359	191.211	-14.930
325.806	175.400	-14.484	318.721	210.771	-14.617	284.508	190.731	-14.934
325.973	175.001	-14.454	318.791	210.379	-14.629	284.678	190.295	-14.941
326.155	174.648	-14.471	318.890	209.954	-14.626	284.821	189.730	-14.847
326.331	174.207	-14.488	318.977	209.541	-14.638	284.928	189.269	-14.832
326.505	173.826	-14.475	319.035	209.160	-14.649	285.034	188.748	-14.767
326.678	173.419	-14.474	319.128	208.709	-14.646	285.122	188.290	-14.781
326.808	173.061	-14.474	319.185	208.333	-14.625	285.227	187.786	-14.749
326.940	172.640	-14.473	319.259	207.903	-14.605	285.350	187.279	-14.796
327.100	172.244	-14.427	319.335	207.506	-14.602	285.491	186.817	-14.847
327.249	171.869	-14.427	319.400	207.105	-14.566	285.635	186.325	-14.865
327.427	171.470	-14.444	319.480	206.680	-14.562	285.794	185.832	-14.885
327.631	171.132	-14.448	319.561	206.270	-14.558	285.958	185.351	-14.874
327.785	170.641	-14.414	319.647	205.862	-14.522	286.118	184.792	-14.814
327.933	170.331	-14.447	319.743	205.457	-14.569	286.199	184.351	-14.780
328.076	169.927	-14.430	319.821	205.049	-14.548	286.319	183.785	-14.748
328.235	169.498	-14.415	319.890	204.642	-14.559	286.391	183.367	-14.730
328.362	169.167	-14.416	319.989	204.248	-14.557	286.501	182.917	-14.746
328.543	168.753	-14.400	320.071	203.819	-14.521	286.623	182.440	-14.763
328.720	168.375	-14.386	320.148	203.403	-14.580	286.758	181.972	-14.796
328.878	168.017	-14.403	320.231	203.026	-14.545	286.900	181.494	-14.846
329.037	167.589	-14.418	320.297	202.588	-14.589	287.070	181.010	-14.852
329.189	167.225	-14.418	320.381	202.191	-14.584	287.233	180.560	-14.841
329.320	166.843	-14.417	320.440	201.822	-14.581	287.373	179.990	-14.778
329.469	166.467	-14.387	320.492	201.407	-14.591	287.472	179.560	-14.778
329.619	166.068	-14.386	320.565	201.029	-14.540	287.566	179.035	-14.728
329.778	165.708	-14.402	320.633	200.610	-14.552	287.644	178.587	-14.726
329.963	165.356	-14.405	320.708	200.203	-14.532	287.761	178.094	-14.726
330.122	164.987	-14.420	320.750	199.848	-14.527	287.867	177.675	-14.774
330.271	164.576	-14.420	320.846	199.406	-14.556	288.009	177.165	-14.792
330.417	164.223	-14.435	320.910	199.025	-14.551	288.143	176.720	-14.826
330.556	163.819	-14.419	320.980	198.683	-14.532	288.304	176.228	-14.815
330.694	163.490	-14.404	321.081	198.196	-14.528	288.467	175.759	-14.835
330.856	163.067	-14.418	321.142	197.849	-14.524	288.598	175.235	-14.787
331.022	162.714	-14.389	321.228	197.409	-14.568	288.705	174.782	-14.772
331.184	162.371	-14.404	321.310	197.036	-14.564	288.790	174.274	-14.737
331.351	161.966	-14.405	321.372	196.635	-14.560	288.898	173.812	-14.721
331.488	161.552	-14.420	321.471	196.210	-14.557	288.996	173.352	-14.751
331.634	161.223	-14.435	321.494	195.889	-14.583	289.119	172.888	-14.769
331.780	160.858	-14.404	321.601	195.421	-14.595	289.254	172.444	-14.803
331.922	160.495	-14.419	321.628	195.080	-14.590	289.387	171.954	-14.805
332.090	160.112	-14.420	321.690	194.671	-14.585	289.548	171.493	-14.825
332.247	159.744	-14.374	321.760	194.268	-14.565	289.693	170.998	-14.811
332.407	159.403	-14.389	321.814	193.906	-14.576	289.840	170.503	-14.798
332.566	159.021	-14.405	321.884	193.466	-14.556	289.940	170.024	-14.765
332.707	158.676	-14.420	321.935	193.110	-14.536	290.037	169.468	-14.731
332.857	158.267	-14.388	322.001	192.727	-14.531	290.136	169.138	-14.715
332.995	157.941	-14.404	322.069	192.307	-14.543	290.248	168.635	-14.747
333.138	157.569	-14.388	322.122	191.968	-14.555	290.364	168.189	-14.748
333.316	157.183	-14.373	322.206	191.575	-14.519	290.496	167.717	-14.781
333.463	156.856	-14.374	322.263	191.166	-14.547	290.630	167.256	-14.783
333.613	156.507	-14.342	322.347	190.781	-14.511	290.774	166.808	-14.771
333.773	156.138	-14.358	322.417	190.382	-14.523	290.934	166.290	-14.790
333.924	155.786	-14.388	322.468	190.029	-14.534	291.075	165.801	-14.728
334.065	155.397	-14.341	322.563	189.588	-14.483	291.198	165.311	-14.744
334.205	155.092	-14.356	322.619	189.217	-14.511	291.297	164.860	-14.695
334.354	154.695	-14.356	322.687	188.841	-14.505	291.393	164.410	-14.695
334.523	154.344	-14.325	322.755	188.449	-14.486	291.504	163.973	-14.679
334.689	153.993	-14.326	322.817	188.050	-14.513	291.616	163.498	-14.711
334.830	153.639	-14.310	322.893	187.681	-14.492	291.768	163.053	-14.715
334.972	153.300	-14.325	322.940	187.282	-14.535	291.895	162.573	-14.700
335.133	152.951	-14.340	322.996	186.906	-14.514	292.047	162.075	-14.703
335.273	152.568	-14.323	323.031	186.541	-14.493	292.194	161.615	-14.689
335.420	152.257	-14.324	323.092	186.133	-14.489	292.348	161.084	-14.660
335.579	151.866	-14.339	323.138	185.760	-14.483	292.439	160.643	-14.674
335.729	151.523	-14.277	323.179	185.392	-14.479	292.562	160.112	-14.659
335.876	151.205	-14.308	323.251	184.973	-14.459	292.659	159.769	-14.643
336.026	150.837	-14.308	323.286	184.618	-14.469	292.771	159.260	-14.674
336.167	150.498	-14.292	323.336	184.229	-14.480	292.888	158.813	-14.674
336.316	150.163	-14.323	323.389	183.844	-14.491	293.019	158.359	-14.708
336.476	149.801	-14.338	323.443	183.501	-14.470	293.153	157.898	-14.710
336.610	149.479	-14.323	323.513	183.064	-14.482	293.300	157.400	-14.664
336.752	149.103	-14.338	323.548	182.710	-14.492	293.443	156.903	-14.682
336.939	148.753	-14.307	323.596	182.337	-14.504	293.590	156.411	-14.637
337.068	148.441	-14.307	323.671	181.931	-14.483	293.712	155.944	-14.685
337.210	148.106	-14.291	323.697	181.578	-14.508	293.815	155.459	-14.652
337.368	147.742	-14.306	323.787	181.129	-14.489	293.916	154.982	-14.667
337.507	147.414	-14.321	323.828	180.802	-14.516	294.040	154.619	-14.668
337.677	147.005	-14.320	323.864	180.428	-14.495	294.160	154.114	-14.685
337.804	146.751	-14.352	323.944	180.004	-14.490	294.287	153.667	-14.701
337.945	146.390	-14.336	323.979	179.650	-14.501	294.420	153.192	-14.703
338.112	146.037	-14.336	324.031	179.244	-14.511	294.576	152.690	-14.705
338.250	145.731	-14.321	324.092	178.882	-14.507	294.702	152.218	-14.659
338.382	145.369	-14.288	324.128	178.526	-14.517	294.857	151.708	-14.661
338.523	145.045	-14.303	324.191	178.086	-14.512	294.961	151.262	-14.677
338.671	144.713	-14.334	324.233	177.747	-14.507	295.097	150.763	-14.678
338.822	144.357	-14.333	324.277	177.357	-14.533	295.194	150.356	-14.677
338.978	144.001	-14.349	324.313	176.957	-14.480	295.325	149.842	-14.710
339.134	143.736	-14.366	324.364	176.605	-14.492	295.442	149.431	-14.711
339.269	143.375	-14.332	324.402	176.199	-14.469	295.561	148.982	-14.711
339.428	143.019	-14.316	324.433	175.834	-14.480	295.695	148.499	-14.712
339.548	142.671	-14.299	324.487	175.434	-14.491	295.851	148.006	-14.652
339.697	142.340	-14.299	324.516	175.064	-14.453	295.985	147.524	-14.653
339.847	142.009	-14.298	324.566	174.690	-14.464	296.133	147.033	-14.638
340.015	141.688	-14.330	324.613	174.316	-14.458	296.255	146.594	-14.656
340.166	141.321	-14.297	324.646	173.934	-14.469	296.383	146.083	-14.640
340.299	141.019	-14.314	324.698	173.570	-14.449	296.503	145.658	-14.689
340.462	140.713	-14.328	324.729	173.194	-14.441	296.630	145.199	-14.674
340.593	140.359	-14.296	324.786	172.801	-14.469	296.755	144.769	-14.691
340.716	140.016	-14.247	324.842	172.426	-14.448	296.882	144.276	-14.675
340.855	139.658	-14.231	324.877	172.033	-14.458	297.019	143.832	-14.645
341.005	139.326	-14.230	324.938	171.648	-14.453	297.167	143.303	-14.599
341.144	139.030	-14.245	324.991	171.279	-14.464	297.301	142.864	-14.601
341.323	138.712	-14.292	325.009	170.886	-14.473	297.457	142.366	-14.602
341.479	138.363	-14.276	325.071	170.500	-14.468	297.567	141.926	-14.635
341.610	138.047	-14.275	325.125	170.138	-14.479	297.714	141.430	-14.620
341.752	137.714	-14.289	325.178	169.727	-14.458	297.826	141.022	-14.653
341.883	137.338	-14.256	325.222	169.356	-14.453	297.961	140.515	-14.654
341.988	137.011	-14.207	325.258	168.971	-14.462	298.077	140.077	-14.654
342.137	136.645	-14.206	325.320	168.562	-14.458	298.228	139.597	-14.607
342.286	136.338	-14.206	325.391	168.216	-14.470	298.352	139.129	-14.593
342.436	136.023	-14.236	325.436	167.791	-14.464	298.502	138.648	-14.546
342.623	135.669	-14.235	325.480	167.413	-14.458	298.622	138.196	-14.564
342.757	135.426	-14.284	325.533	167.072	-14.469	298.787	137.697	-14.551
342.892	135.059	-14.281	325.570	166.627	-14.416	298.897	137.289	-14.615
343.017	134.683	-14.231	325.628	166.265	-14.444	299.022	136.815	-14.631
343.134	134.361	-14.215	325.678	165.899	-14.406	299.137	136.371	-14.631
343.259	134.017	-14.166	325.701	165.487	-14.400	299.272	135.903	-14.632
343.407	133.682	-14.165	325.745	165.146	-14.395	299.401	135.467	-14.616
343.561	133.399	-14.213	325.773	164.729	-14.388	299.544	134.981	-14.571
343.704	133.050	-14.226	325.812	164.313	-14.415	299.658	134.583	-14.573
343.869	132.727	-14.258	325.854	164.006	-14.361	299.816	134.031	-14.542
344.009	132.450	-14.273	325.885	163.551	-14.371	299.946	133.614	-14.576
344.133	132.110	-14.286	325.919	163.205	-14.381	300.092	133.127	-14.592
344.240	131.727	-14.235	325.974	162.842	-14.392	300.220	132.687	-14.626
344.358	131.390	-14.219	325.998	162.420	-14.386	300.365	132.218	-14.643
344.482	131.030	-14.169	326.045	162.093	-14.380	300.470	131.768	-14.658
344.629	130.720	-14.169	326.078	161.664	-14.390	300.587	131.298	-14.627
344.786	130.404	-14.247	326.128	161.270	-14.432	300.713	130.881	-14.612
344.945	130.098	-14.262	326.175	160.942	-14.427	300.841	130.416	-14.596
345.083	129.816	-14.277	326.206	160.516	-14.437	300.972	129.959	-14.598
345.222	129.491	-14.322	326.262	160.160	-14.447	301.137	129.462	-14.584
345.339	129.123	-14.288	326.306	159.773	-14.442	301.288	129.033	-14.588
345.435	128.781	-14.222	326.355	159.373	-14.485	301.441	128.471	-14.669
345.554	128.411	-14.205	326.409	159.063	-14.496	301.546	128.097	-14.667
345.670	128.052	-14.171	326.442	158.610	-14.474	301.687	127.624	-14.654
345.817	127.761	-14.139	326.505	158.218	-14.500	301.795	127.184	-14.637
345.975	127.430	-14.216	326.551	157.901	-14.526	301.931	126.720	-14.607
346.141	127.118	-14.247	326.581	157.451	-14.506	302.057	126.287	-14.591
346.270	126.883	-14.278	326.636	157.135	-14.548	302.192	125.818	-14.561
346.411	126.525	-14.323	326.680	156.717	-14.511	302.354	125.347	-14.548
346.520	126.147	-14.272	326.749	156.289	-14.522	302.487	124.927	-14.581
346.613	125.856	-14.239	326.779	155.991	-14.547	302.658	124.393	-14.615
346.735	125.486	-14.189	326.830	155.520	-14.464	302.771	124.012	-14.616
346.860	125.073	-14.108	326.883	155.161	-14.506	302.904	123.530	-14.617
346.987	124.817	-14.108	326.932	154.826	-14.469	303.031	123.089	-14.602
347.156	124.472	-14.138	326.971	154.361	-14.401	303.165	122.635	-14.572
347.321	124.139	-14.168	327.012	154.022	-14.441	303.282	122.263	-14.541
347.451	123.912	-14.230	327.074	153.617	-14.374	303.442	121.691	-14.477
347.584	123.568	-14.289	327.113	153.193	-14.369	303.573	121.294	-14.480
347.698	123.220	-14.256	327.167	152.875	-14.331	303.740	120.771	-14.465
347.803	122.911	-14.237	327.213	152.398	-14.280	303.872	120.386	-14.579
347.908	122.500	-14.156	327.242	152.040	-14.304	304.025	119.924	-14.581
348.013	122.142	-14.075	327.325	151.682	-14.300	304.140	119.474	-14.581
348.154	121.825	-14.057	327.325	151.252	-14.295	304.259	119.016	-14.549
348.302	121.497	-14.056	327.379	150.925	-14.287	304.391	118.604	-14.551
348.464	121.202	-14.119	327.437	150.521	-14.283	304.531	118.140	-14.488
348.606	120.926	-14.195	327.480	150.109	-14.309	304.654	117.697	-14.473
348.740	120.618	-14.254	327.541	149.792	-14.287	304.810	117.220	-14.443
348.840	120.297	-14.269	327.555	149.358	-14.315	304.950	116.768	-14.492
348.938	119.981	-14.234	327.624	148.984	-14.339	305.100	116.335	-14.526
349.064	119.558	-14.151	327.675	148.606	-14.319	305.242	115.856	-14.574
349.157	119.223	-14.087	327.713	148.178	-14.378	305.375	115.420	-14.575
349.279	118.890	-14.038	327.775	147.874	-14.355	305.491	114.974	-14.544
349.431	118.562	-14.035	327.782	147.461	-14.367	305.626	114.541	-14.514
349.574	118.269	-14.067	327.847	147.052	-14.392	305.755	114.103	-14.466
349.723	117.968	-14.159	327.912	146.727	-14.419	305.886	113.655	-14.468
349.874	117.676	-14.219	327.921	146.268	-14.429	306.045	113.166	-14.405
349.974	117.394	-14.265	327.997	145.952	-14.440	306.171	112.766	-14.471
350.078	117.065	-14.278	328.019	145.590	-14.466	306.330	112.332	-14.502
350.189	116.680	-14.194	328.089	145.132	-14.477	306.462	111.865	-14.585
350.271	116.395	-14.177	328.138	144.859	-14.471	306.588	111.433	-14.569
350.376	116.000	-14.096	328.130	144.362	-14.449	306.728	110.983	-14.556
350.512	115.643	-14.029	328.235	143.972	-14.413	306.858	110.522	-14.508
350.655	115.356	-14.061	328.239	143.687	-14.471	306.957	110.112	-14.475
350.830	115.016	-14.107	328.281	143.153	-14.433	307.102	109.641	-14.460
350.982	114.732	-14.166	328.332	142.890	-14.396	307.254	109.208	-14.431
351.108	114.467	-14.260	328.347	142.463	-14.405	307.405	108.722	-14.464
351.197	114.107	-14.302	328.429	142.004	-14.337	307.550	108.342	-14.511
351.296	113.779	-14.235	328.435	141.743	-14.363	307.703	107.837	-14.563
351.377	113.445	-14.218	328.487	141.157	-14.341	307.833	107.436	-14.546
351.466	113.076	-14.135	328.545	140.911	-14.289	307.963	106.915	-14.547
351.601	112.720	-14.069	328.578	140.502	-14.330	308.083	106.521	-14.483
351.720	112.365	-14.021	328.660	140.024	-14.232	308.201	106.065	-14.451
351.888	112.049	-14.019	328.687	139.809	-14.289	308.364	105.585	-14.406
352.065	111.751	-14.064	328.748	139.211	-14.252	308.486	105.198	-14.423
352.210	111.442	-14.189	328.802	138.924	-14.263	308.658	104.655	-14.455
352.315	111.136	-14.232	328.855	138.543	-14.304	308.788	104.358	-14.490
352.420	110.842	-14.244	328.926	138.048	-14.252	308.954	103.816	-14.525
352.503	110.525	-14.227	328.941	137.852	-14.326	309.073	103.455	-14.493
352.585	110.140	-14.159	329.016	137.323	-14.272	309.212	102.912	-14.510
352.681	109.834	-14.093	329.065	136.960	-14.315	309.341	102.541	-14.462
352.794	109.511	-14.059	329.086	136.618	-14.323	309.469	102.068	-14.414
352.947	109.095	-13.961	329.154	136.076	-14.303	309.611	101.608	-14.400
353.102	108.811	-13.976	329.178	135.877	-14.361	309.759	101.212	-14.353
353.261	108.514	-14.052	329.266	135.383	-14.322	309.905	100.684	-14.418
353.410	108.159	-14.112	329.284	135.002	-14.350	310.050	100.311	-14.435
353.518	107.899	-14.174	329.353	134.687	-14.406	310.222	99.788	-14.487
353.607	107.597	-14.216	329.380	134.136	-14.355	310.352	99.424	-14.470
353.706	107.169	-14.179	329.405	133.916	-14.444	310.485	98.928	-14.439
353.779	106.928	-14.147	329.496	133.426	-14.342	310.594	98.507	-14.390
353.875	106.587	-14.112	329.492	133.040	-14.401	310.758	98.026	-14.344
353.994	106.191	-14.012	329.566	132.696	-14.393	310.872	97.638	-14.345
354.111	105.897	-13.965	329.594	132.268	-14.373	311.038	97.155	-14.329
354.273	105.556	-13.946	329.609	131.910	-14.383	311.164	96.755	-14.395
354.440	105.184	-13.974	329.672	131.474	-14.297	311.337	96.269	-14.396
354.559	104.910	-14.082	329.676	131.069	-14.341	311.483	95.854	-14.432
354.691	104.606	-14.173	329.752	130.712	-14.301	311.609	95.423	-14.446
354.805	104.255	-14.200	329.779	130.318	-14.313	311.742	94.964	-14.416
354.860	103.977	-14.199	329.785	129.943	-14.307	311.869	94.507	-14.368
354.949	103.660	-14.147	329.875	129.539	-14.237	312.003	94.083	-14.338
355.046	103.253	-14.111	329.869	129.110	-14.266	312.139	93.642	-14.306
355.120	102.994	-14.047	329.972	128.718	-14.241	312.308	93.201	-14.370
355.252	102.667	-14.013	330.009	128.353	-14.270	312.440	92.774	-14.372
355.395	102.249	-13.931	330.032	127.964	-14.265	312.581	92.320	-14.420
355.543	101.968	-13.960	330.140	127.581	-14.227	312.739	91.870	-14.438
